@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ FILES %s ""
*                 NAME                    S                   S1                   S2                X3000               X3000i               X3000r             X3000RMS           X3000PHASE        X3000PHASERMS               X3000M              X3000Mi              X3000Mr          X3000MPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.15R6.B1"             14169.87             14223.33             14276.78     0.07953262771014    -0.02575493101523     0.01531708656651     0.06242845729677       0.647867154331      0.2086459819061                    0                    0                    0                    0
         "BPM.16R6.B1"             14223.33             14276.78             14330.23      0.1327528597828     0.06267619739753    -0.02540285758218     0.06860660197548      0.3940306541429      0.2583327908669                    0                    0                    0                    0
         "BPM.17R6.B1"             14276.78             14330.23             14383.68      0.1054702791716     -0.0033455433177     0.03757031437498     0.06301860193227      0.4134720392806      0.2924844737822                    0                    0                    0                    0
         "BPM.18R6.B1"             14330.23             14383.68             14437.13     0.09327387678629     -0.0464411001644    -0.03196142203284     0.05609478765853      0.4963836242851      0.2708900922892                    0                    0                    0                    0
         "BPM.19R6.B1"             14383.68             14437.13             14490.58      0.1238621831225     0.05392452352216    -0.01304771401731      0.0511578579913      0.5998232338665      0.3179256418065                    0                    0                    0                    0
         "BPM.20R6.B1"             14437.13             14490.58             14544.04      0.1287874934734    -0.01782597341483     0.02472463386142     0.05993221563804      0.5518264436839       0.334974268494                    0                    0                    0                    0
         "BPM.21R6.B1"             14490.58             14544.04             14597.49      0.1405149607508   0.0005886427256946   -0.007895736005541     0.03375001996167      0.4977306057985      0.2325176366933                    0                    0                    0                    0
         "BPM.22R6.B1"             14544.04             14597.49             14650.94      0.1148181032591    -0.01327500304827   -0.006869476584507     0.04083263214893      0.5000267829869      0.2273047310463                    0                    0                    0                    0
         "BPM.23R6.B1"             14597.49             14650.94             14757.84     0.04775728298288     0.02018751020252     0.01182989212754     0.01635018225925      0.4024796170824       0.295465597402                    0                    0                    0                    0
         "BPM.24R6.B1"             14650.94             14757.84             14811.29     0.04677019553152    -0.01272741393831   -0.008074489028077     0.01727452013621       0.667988964886      0.1818400496869                    0                    0                    0                    0
         "BPM.26R6.B1"             14757.84             14811.29             14864.74     0.04892882342942      0.0136966774132    0.006749777091556     0.03055656701547      0.2344385503187      0.1906352862034                    0                    0                    0                    0
         "BPM.27R6.B1"             14811.29             14864.74              14918.2     0.08751909079033     -0.0438173621837     0.04996330208012     0.04018441482286      0.7408457544129      0.2674109948041                    0                    0                    0                    0
         "BPM.28R6.B1"             14864.74              14918.2             14971.65      0.1583011851196     0.07242549192838    -0.07691220648202     0.04926986935379      0.4246910011369      0.1596741288374                    0                    0                    0                    0
         "BPM.29R6.B1"              14918.2             14971.65              15025.1      0.1499313225243    -0.06496340575757     0.05326509254148     0.03918061913503      0.7108017773674      0.2492622846121                    0                    0                    0                    0
         "BPM.30R6.B1"             14971.65              15025.1             15078.55       0.109551149666    0.004731369559178   -0.002004802542376     0.02629726896104      0.5189026653093      0.2718592444878                    0                    0                    0                    0
         "BPM.31R6.B1"              15025.1             15078.55                15132      0.1237088287398    -0.01530126540769    -0.01181892258616      0.0395040539691      0.6963148145688      0.2302630889668                    0                    0                    0                    0
         "BPM.32R6.B1"             15078.55                15132             15185.45      0.1400298812991     0.00257632557002   -0.009157865308192     0.04429962052648      0.5120022385228      0.2676073917511                    0                    0                    0                    0
         "BPM.33R6.B1"                15132             15185.45              15238.9     0.09491193513921    -0.01680919785736    -0.01100908402434     0.04200946560658      0.6630003884713      0.2250130343757                    0                    0                    0                    0
         "BPM.34R6.B1"             15185.45              15238.9             15292.36       0.074603679044      0.0111217171493     0.01878573276835     0.03237643423685      0.5012870382721      0.3361348282691                    0                    0                    0                    0
         "BPM.33L7.B1"              15238.9             15292.36             15345.81     0.07797030163905    -0.02817516521774   -0.008771382787876     0.05206928292287      0.6313332596415      0.1681216135944                    0                    0                    0                    0
         "BPM.32L7.B1"             15292.36             15345.81             15399.26      0.1167946443637    0.005089459900488    -0.01810913712275     0.04433044380612      0.6265580413078      0.2222376919176                    0                    0                    0                    0
         "BPM.31L7.B1"             15345.81             15399.26             15452.71     0.09363999388784     0.05718208270516    0.007875759990209     0.02511674335841      0.3142998511216      0.2188606187179                    0                    0                    0                    0
         "BPM.30L7.B1"             15399.26             15452.71             15506.16     0.09758372819798       -0.06544494476   -0.002633507963256     0.02954505921963      0.7333852490785      0.1536519027411                    0                    0                    0                    0
         "BPM.29L7.B1"             15452.71             15506.16             15559.61      0.1211354618055     0.07158256303434     0.01382941712504     0.03264335425637      0.4348807862881       0.290561610106                    0                    0                    0                    0
         "BPM.28L7.B1"             15506.16             15559.61             15613.06      0.1076628823591    -0.04222475657723    -0.01512646653025     0.06699655004956      0.5447648124549      0.3114800964568                    0                    0                    0                    0
         "BPM.27L7.B1"             15559.61             15613.06             15666.52     0.08222867959113    -0.03240971264881   -0.006768087580487     0.04819437547136      0.6122981795891      0.2772631752682                    0                    0                    0                    0
         "BPM.26L7.B1"             15613.06             15666.52             15719.97      0.1012556540291     0.05300356146363     0.01462184536042     0.04196382456124      0.3245190859813      0.2402882922581                    0                    0                    0                    0
         "BPM.25L7.B1"             15666.52             15719.97             15773.42      0.1352635340736    -0.08330271286197     0.04136352427452     0.09325850811566      0.6379250188493      0.2320832373665                    0                    0                    0                    0
         "BPM.24L7.B1"             15719.97             15773.42             15826.87      0.1657868603534     0.06927630335969    -0.06352916534344     0.05513740049604      0.3269375784083      0.1828800573757                    0                    0                    0                    0
         "BPM.23L7.B1"             15773.42             15826.87             15880.32      0.1175656019404    -0.08575996436692    0.008863157108717     0.05683658693426      0.6685909788365      0.2612000572372                    0                    0                    0                    0
         "BPM.22L7.B1"             15826.87             15880.32             15933.77      0.1077427529295     0.09208324162751       0.032437943138     0.04633157122469      0.1844485802385     0.07117651843722                    0                    0                    0                    0
         "BPM.21L7.B1"             15880.32             15933.77             15987.23      0.1352566965027    -0.09869605275668    -0.03199175974133     0.07803070408605      0.6653658940585      0.1390161071066                    0                    0                    0                    0
         "BPM.20L7.B1"             15933.77             15987.23             16040.68      0.1314750795175     0.06340470275345    0.003141476763616      0.1086483362406       0.478382043676      0.2996597734292                    0                    0                    0                    0
         "BPM.19L7.B1"             15987.23             16040.68             16094.13      0.1340658219553     0.02149259537739     0.02711485720134     0.05398733482037      0.3802124036164      0.2592040445972                    0                    0                    0                    0
         "BPM.18L7.B1"             16040.68             16094.13             16147.58      0.1369915489016    -0.05025734372183    -0.04969579464254     0.08761744727218      0.3526931634564      0.2722861228034                    0                    0                    0                    0
         "BPM.17L7.B1"             16094.13             16147.58             16201.03      0.1367638958501     0.03835102785008     0.04439592344673     0.07516198559347      0.4040691349486      0.3276789256229                    0                    0                    0                    0
         "BPM.16L7.B1"             16147.58             16201.03             16254.48       0.109190774785   -0.009296871346651    -0.01972804905663     0.05053801063589      0.4788778170208      0.2148535412243                    0                    0                    0                    0
         "BPM.15L7.B1"             16201.03             16254.48             16307.93     0.08769651153626   -0.009625279963283     0.02638665866603     0.04824911196458       0.337012308962      0.3492085973974                    0                    0                    0                    0
         "BPM.14L7.B1"             16254.48             16307.93             16361.39     0.09845101139389   -0.003172275232042    -0.07115462222238     0.06982676184087      0.3057673234988      0.2492345417548                    0                    0                    0                    0
         "BPM.13L7.B1"             16307.93             16361.39             16414.84      0.1186710575614   -0.005978945183768     0.07255837867974     0.05597326361251      0.5310202304759      0.3833330702863                    0                    0                    0                    0
         "BPM.12L7.B1"             16361.39             16414.84             16467.62      0.1292830701747     0.02905348018541      -0.077762200121     0.03683347849283      0.3976193175229      0.1607240266279                    0                    0                    0                    0
         "BPM.11L7.B1"             16414.84             16467.62             16506.69      0.1399961603633    -0.03141852143624     0.04253442960128     0.07273556640596      0.3231087593617      0.3080786190195                    0                    0                    0                    0
         "BPM.10L7.B1"             16467.62             16506.69             16547.15      0.1532087540336     0.02634565155707    -0.02754079522455     0.05311697004934      0.4806957443562      0.2819855767775                    0                    0                    0                    0
          "BPM.9L7.B1"             16506.69             16547.15             16586.22      0.5359170673418    -0.01878778983377     0.08206425530209      0.4357646513173      0.3877224273151      0.3093343601475                    0                    0                    0                    0
          "BPM.8L7.B1"             16547.15             16586.22             16621.04       1.171717567916    -0.01957726481846     -0.2353066841789      0.9498150358354      0.3228222083152       0.232813868534                    0                    0                    0                    0
          "BPM.7L7.B1"             16586.22             16621.04             16633.14       1.333477541672    -0.06972099904243    -0.08735208872132       1.027239258504      0.3013638702597      0.2696551542354                    0                    0                    0                    0
          "BPM.6L7.B1"             16621.04             16633.14             16710.19      0.7546273921526      0.1147426171742      0.2474333921594      0.6355178233303      0.3107733447817      0.2443150266631                    0                    0                    0                    0
        "BPMWC.6L7.B1"             16633.14             16710.19             16768.48      0.1620456339769     0.01958953049783    0.004900053977962       0.084021998028      0.4579142631494      0.2746645693123                    0                    0                    0                    0
        "BPMWE.5L7.B1"             16710.19             16768.48             16796.59      0.7326086948471     0.08846223515171       0.367580614435      0.6659547531832      0.6172312222024      0.2829435822264                    0                    0                    0                    0
        "BPMWE.4L7.B1"             16768.48             16796.59             16912.63      0.7228546089863     -0.1242271029699     -0.3550305197106      0.8021988074906      0.4968245648982        0.34606527689                    0                    0                    0                    0
         "BPMW.4L7.B1"             16796.59             16912.63             16940.74      0.1631235492596     0.05469199139913    -0.03098960302113     0.07104128048183      0.2712633422933      0.1790464340508                    0                    0                    0                    0
         "BPMW.4R7.B1"             16912.63             16940.74             16975.82      0.3068871148937     0.08209358930341     -0.0925570261899      0.1243739736377      0.4133483098797      0.1978128398315                    0                    0                    0                    0
        "BPMWE.4R7.B1"             16940.74             16975.82             16999.03      0.6402770239903     -0.1413236543027      0.3924913550657      0.5123374336492      0.5858176945386      0.3311366297543                    0                    0                    0                    0
         "BPMW.5R7.B1"             16975.82             16999.03             17078.24      0.5801887252695    -0.06938360303263      -0.296843893206       0.465036814628      0.6304503428992      0.2335285491067                    0                    0                    0                    0
        "BPMWE.5R7.B1"             16999.03             17078.24             17116.28      0.3304031421296      0.1985958424332      0.0625723829191      0.1998672038748      0.3571039319078      0.2497234968771                    0                    0                    0                    0
         "BPMR.6R7.B1"             17078.24             17116.28             17155.35      0.2756687402129     -0.1062734601707    -0.02481980997504     0.08868850975473      0.5568749919152      0.2288203917865                    0                    0                    0                    0
        "BPM_A.7R7.B1"             17116.28             17155.35             17194.41      0.1195444023868     -0.0252009350186    0.007360593037729     0.06451820815159      0.5170117603493      0.2403108281503                    0                    0                    0                    0
          "BPM.8R7.B1"             17155.35             17194.41             17234.88      0.1567235590531     0.06110518917664    -0.08993805600292     0.09329233555252      0.4850918505609      0.1629405470339                    0                    0                    0                    0
          "BPM.9R7.B1"             17194.41             17234.88             17287.66      0.1735540505974    -0.05387436869162      0.1019408800291      0.1135321405088      0.5069426621597      0.3738922083006                    0                    0                    0                    0
         "BPM.10R7.B1"             17234.88             17287.66             17342.39      0.1070359600014     0.01066222336093    -0.04894690627571     0.02731235859602      0.3862312222345      0.1938892388564                    0                    0                    0                    0
         "BPM.11R7.B1"             17287.66             17342.39             17395.84     0.09349571787163    -0.02515350241672     0.03889369623429     0.04468610712088      0.4909176735038      0.3332875229945                    0                    0                    0                    0
         "BPM.12R7.B1"             17342.39             17395.84             17449.29      0.1115422124137     0.03388013721096    -0.02581669837547      0.0398961831297      0.4072883102982      0.1912866150377                    0                    0                    0                    0
         "BPM.13R7.B1"             17395.84             17449.29             17502.74      0.1287154439901    -0.03451735655348     0.01313777237872     0.02794829367812      0.7148651798552      0.2306211725012                    0                    0                    0                    0
         "BPM.14R7.B1"             17449.29             17502.74             17556.19      0.1012359979729     0.01967633330624    -0.00780507490687        0.07283409944      0.3074928541905      0.2868263565216                    0                    0                    0                    0
         "BPM.15R7.B1"             17502.74             17556.19             17609.65     0.08587170407144    -0.02084783761948     0.02976864217655     0.03880038580645      0.5894929405794      0.3195244573866                    0                    0                    0                    0
         "BPM.16R7.B1"             17556.19             17609.65              17663.1      0.1112837726596     0.01538857650363    -0.08272029372962     0.06138257785123      0.5074835610999      0.1259529333013                    0                    0                    0                    0
         "BPM.17R7.B1"             17609.65              17663.1             17716.55      0.1712022025409    -0.02673242067477      0.1043320380465     0.07416910523126        0.63922641343      0.3387810385624                    0                    0                    0                    0
         "BPM.18R7.B1"              17663.1             17716.55                17770      0.1629513422754     0.01804623957402    -0.08468689838941     0.04923209784648      0.5236130272899      0.2113045376422                    0                    0                    0                    0
         "BPM.19R7.B1"             17716.55                17770             17823.45     0.09410664236636    -0.03485619151857     0.04278462800104     0.02713257791629      0.5727433956778      0.3138670002426                    0                    0                    0                    0
         "BPM.20R7.B1"                17770             17823.45              17876.9      0.1267864363485     0.06736868446656    -0.03734493991982     0.08849103834018      0.4352855469233      0.1745014395478                    0                    0                    0                    0
         "BPM.21R7.B1"             17823.45              17876.9             17930.35      0.1309483754235    -0.06730662983168     0.02337855753472      0.1131560497201      0.5974535268877      0.2749456570916                    0                    0                    0                    0
         "BPM.22R7.B1"              17876.9             17930.35             17983.81     0.09685870840541     0.05450976039894    -0.02020957156838     0.04327474136652      0.3151029082991      0.1512583797171                    0                    0                    0                    0
         "BPM.23R7.B1"             17930.35             17983.81             18037.26     0.07376582547081    -0.05670008617006     0.04604904116685     0.04102217917835      0.6883918080548      0.3447414061655                    0                    0                    0                    0
         "BPM.24R7.B1"             17983.81             18037.26             18090.71     0.07692625511499   -0.001660194232624    -0.04903440392886     0.05019211723094      0.4233794451688      0.1492332355763                    0                    0                    0                    0
         "BPM.25R7.B1"             18037.26             18090.71             18144.16      0.1373237121012     0.04404326058005     0.04891295606603      0.0687280235363      0.3753324022381      0.2668591243677                    0                    0                    0                    0
         "BPM.26R7.B1"             18090.71             18144.16             18197.61      0.1614507506074    -0.04933524679144    -0.03261126679148     0.04225467635517      0.6688928657327      0.1876203127892                    0                    0                    0                    0
         "BPM.27R7.B1"             18144.16             18197.61             18251.06      0.1237014465368    -0.02774573141375     0.04412587190033      0.0697606057374      0.6781995322349      0.2686109301892                    0                    0                    0                    0
         "BPM.28R7.B1"             18197.61             18251.06             18304.51     0.09097666334976    0.008236289159217    -0.03116639073781     0.03706179874498      0.4137281048147      0.2229542867105                    0                    0                    0                    0
         "BPM.29R7.B1"             18251.06             18304.51             18357.97     0.09866325862459   -0.006287293961398     0.02372818405074     0.04201672960429      0.5623406138687      0.3580349419376                    0                    0                    0                    0
         "BPM.30R7.B1"             18304.51             18357.97             18411.42      0.1415723505891    0.001980126593619     0.04001523806685     0.03544082003644       0.370715621575      0.2878312137523                    0                    0                    0                    0
         "BPM.31R7.B1"             18357.97             18411.42             18464.87      0.1306542791387      -0.005032446026    -0.07161225799278     0.06451663230233      0.4625582384038      0.1956772974453                    0                    0                    0                    0
         "BPM.32R7.B1"             18411.42             18464.87             18518.32       0.111197013171    -0.05130285980104     0.06315775426679     0.05780618960556      0.6198008309006      0.3069151267135                    0                    0                    0                    0
         "BPM.33R7.B1"             18464.87             18518.32             18571.77      0.1393050801607     0.08314767166555    -0.03273930336888     0.04026898155445      0.3612322681963      0.1824875785325                    0                    0                    0                    0
         "BPM.34R7.B1"             18518.32             18571.77             18625.22     0.08499549739341    -0.02905367584396   -0.002936048132009     0.04435136579233      0.4902580365983      0.3435758601887                    0                    0                    0                    0
         "BPM.33L8.B1"             18571.77             18625.22             18678.68     0.08746102260363    -0.03776529798179     0.04044956027931     0.02103441166574      0.5262938510829      0.3634628992885                    0                    0                    0                    0
         "BPM.32L8.B1"             18625.22             18678.68             18732.13      0.1425723876798     0.06648018168377    -0.07289843172415     0.03585395209818      0.4066095077743       0.138363167334                    0                    0                    0                    0
         "BPM.31L8.B1"             18678.68             18732.13             18785.58      0.1504411020886    -0.08070850685759     0.06720706792433     0.05049834562485      0.4951895579721      0.3546737178741                    0                    0                    0                    0
         "BPM.30L8.B1"             18732.13             18785.58             18839.03      0.1337729347553      0.0445983519168    -0.05035237144683     0.04485444685306      0.4005387816039      0.1752981658704                    0                    0                    0                    0
         "BPM.29L8.B1"             18785.58             18839.03             18892.48     0.07174125371802     0.01502876950341      0.0145645437757      0.0394107510728      0.4354754468545      0.3096980826969                    0                    0                    0                    0
         "BPM.28L8.B1"             18839.03             18892.48             18945.93     0.07505660767358    -0.04582917427472     0.01583150525601     0.01109647359519      0.6294093056203      0.2675351874967                    0                    0                    0                    0
         "BPM.27L8.B1"             18892.48             18945.93             18999.38      0.1243430426837     0.06196404347763    -0.04303513797924     0.05909319726559       0.414843030242      0.1658401768008                    0                    0                    0                    0
         "BPM.26L8.B1"             18945.93             18999.38             19052.84      0.1309126542347    -0.04060131238581   -0.005051748247233      0.0456112985644      0.6639281261092      0.2279919157015                    0                    0                    0                    0
         "BPM.25L8.B1"             18999.38             19052.84             19106.29      0.1036307856914    0.008705970435409     0.03315386516521     0.05805601191017      0.5844574718029      0.2764549343467                    0                    0                    0                    0
         "BPM.24L8.B1"             19052.84             19106.29             19159.74     0.06241571013809     0.00447251545289    -0.05017067767133     0.03515086572249      0.5482381150539      0.1122637548874                    0                    0                    0                    0
         "BPM.23L8.B1"             19106.29             19159.74             19213.19     0.07413994582028     0.02731150920904     0.02709882723399     0.05965147500047      0.3249565962294      0.2232529691024                    0                    0                    0                    0
         "BPM.22L8.B1"             19159.74             19213.19             19266.64      0.1136922663422    -0.01662690438965      0.0135748333767     0.04965189477132      0.6262061733811      0.2425506080529                    0                    0                    0                    0
         "BPM.21L8.B1"             19213.19             19266.64             19320.09     0.09691771380324   -0.003714008905265    -0.03768439456311     0.05526952775979      0.4658298538422      0.2864831281714                    0                    0                    0                    0
         "BPM.20L8.B1"             19266.64             19320.09             19373.54     0.08812954559276     0.03179828518272     0.01296662055365      0.0269172792755      0.3811182014259      0.3415096827077                    0                    0                    0                    0
         "BPM.19L8.B1"             19320.09             19373.54                19427      0.0776674225192     0.00143095699156   -0.006418847821764      0.0223808794304      0.4170345260348      0.2833347226404                    0                    0                    0                    0
         "BPM.18L8.B1"             19373.54                19427             19480.45     0.09911004419332    -0.04067933023664    0.007225639934273     0.01829800595634      0.5330518908422      0.2858500833381                    0                    0                    0                    0
         "BPM.17L8.B1"                19427             19480.45              19533.9      0.1023198470916      0.0574185440904    0.002534403177789     0.06980593839898      0.3420361312831      0.1945508325267                    0                    0                    0                    0
         "BPM.16L8.B1"             19480.45              19533.9             19587.35      0.1326294666604    -0.07026479688261    -0.06266950515316     0.08873370019231      0.4996243082672      0.2201304698505                    0                    0                    0                    0
         "BPM.15L8.B1"              19533.9             19587.35              19640.8      0.1741046711145     0.07745033623889     0.05032771912425     0.08130113834523       0.366580351325      0.2735844619732                    0                    0                    0                    0
         "BPM.14L8.B1"             19587.35              19640.8             19694.25      0.1516517862777     -0.0343835985143     0.01323333296311     0.02507558622851      0.6682115049345      0.2282287259862                    0                    0                    0                    0
         "BPM.13L8.B1"              19640.8             19694.25              19747.7      0.1107978067675    -0.03957565840432    -0.04145535994482     0.06366063243714      0.5952865642057      0.1327080714774                    0                    0                    0                    0
         "BPM.12L8.B1"             19694.25              19747.7             19799.55      0.1011926398012     0.04091905257122   -0.009958095353297     0.06058624674969      0.5310412282452      0.2918645552139                    0                    0                    0                    0
         "BPM.11L8.B1"              19747.7             19799.55             19838.61     0.09902234452311   -0.001577227527627     0.02917825857522     0.02740403534518      0.4919570202252      0.3449683959083                    0                    0                    0                    0
         "BPM.10L8.B1"             19799.55             19838.61             19879.08      0.1354982858834    -0.05502636391131    -0.03072282014166     0.06360206986438        0.74023255022      0.1642851384664                    0                    0                    0                    0
          "BPM.9L8.B1"             19838.61             19879.08             19918.15      0.1394393860316     0.03160897801079    0.007951693590263     0.03687451299715      0.4705154266542      0.3055331297371                    0                    0                    0                    0
          "BPM.8L8.B1"             19879.08             19918.15             19950.61       0.324567143583      0.1823377718604     0.04229811070336      0.1827194199906       0.271558464239       0.141983113601                    0                    0                    0                    0
          "BPM.7L8.B1"             19918.15             19950.61             20011.03       0.281403537034     -0.1480670499432    -0.03676241353338       0.175256231026      0.7601760741342      0.1610739020395                    0                    0                    0                    0
         "BPMR.6L8.B1"             19950.61             20011.03              20031.8      0.3296015908498      -0.028069964182     0.03178721181507      0.2198133809877      0.2630583392665      0.2582551731573                    0                    0                    0                    0
          "BPM.5L8.B1"             20011.03              20031.8                20061      0.4252849423774      0.2956818843917     0.01303684207645      0.2751214602805      0.1969032813632      0.1527594541181                    0                    0                    0                    0
        "BPMYB.4L8.B1"              20031.8                20061             20106.36      0.6379159010256     -0.3619218665882     -0.2327715951215      0.4436893226373       0.623000228282      0.1524674688484                    0                    0                    0                    0
        "BPMWB.4L8.B1"                20061             20106.36             20144.34       1.638584034606      0.5597664541856      0.6694402983761      0.9472243719726      0.4850542200778      0.3259764498065                    0                    0                    0                    0
        "BPMSX.4L8.B1"             20106.36             20144.34             20154.27       5.193091359813      -1.204475536049       1.249316484956       2.914002441029      0.6175378396575      0.2435904592714                    0                    0                    0                    0
         "BPMS.2L8.B1"             20144.34             20154.27             20207.39       3.740250365073      0.8372077048419      -1.195677544132       2.345274964792      0.5258106773326      0.2316044779984                    0                    0                    0                    0
        "BPMSW.1L8.B1"             20154.27             20207.39             20290.66       1.541848227595    -0.06287538582177      0.5999890499504       1.153834320896      0.5669255734293      0.3783158889517                    0                    0                    0                    0
         "BPMS.2R8.B1"             20207.39             20290.66             20319.93      0.6254558994959      0.1457320417405     -0.4925867585147      0.5470282839209      0.3490073545819      0.1940200731227                    0                    0                    0                    0
        "BPMWB.4R8.B1"             20290.66             20319.93             20340.51      0.8503095039248     0.03914878933604      0.6333193346394      0.6217516643528      0.3962887138861      0.3895334945537                    0                    0                    0                    0
        "BPMYB.4R8.B1"             20319.93             20340.51             20424.62      0.3658452271927     -0.1686041316648     -0.1791233349086      0.2596736617415      0.6036682904662      0.1901503005127                    0                    0                    0                    0
        "BPMYB.5R8.B1"             20340.51             20424.62             20446.86      0.4356735229973     0.02499198177028     -0.1652800018484      0.1603970446606      0.4856738538371       0.262716579489                    0                    0                    0                    0
          "BPM.6R8.B1"             20424.62             20446.86             20488.29      0.5211140047164     0.03010467473927      0.2427849709034      0.2166342711033      0.3998381793415      0.3480785725722                    0                    0                    0                    0
        "BPM_A.7R8.B1"             20446.86             20488.29             20527.36      0.1354939404475    -0.01104977950731    -0.04846667254753     0.05158535680941      0.3921813492957      0.2143601329688                    0                    0                    0                    0
          "BPM.8R8.B1"             20488.29             20527.36             20567.82     0.09836206323148    -0.04212992089711     0.02651505633345      0.0440240045338      0.4960302296525      0.3232980150934                    0                    0                    0                    0
          "BPM.9R8.B1"             20527.36             20567.82             20619.66      0.1331663737415     0.09545839986691    -0.03203265258456     0.09617192161065      0.2474889856725      0.1679450491977                    0                    0                    0                    0
         "BPM.10R8.B1"             20567.82             20619.66             20674.38      0.1345715233173    -0.04130023186642     0.01934768763771     0.06844772682565      0.3712131395801      0.2881031543378                    0                    0                    0                    0
         "BPM.11R8.B1"             20619.66             20674.38             20727.83      0.1054006206437   -0.008759286230992    -0.04332659561152     0.03463510443367       0.556706408443      0.1820331875571                    0                    0                    0                    0
         "BPM.12R8.B1"             20674.38             20727.83             20781.28      0.1438525485926     0.04998203791982     0.06955346906673     0.05773827277044      0.3352085812405      0.2737864353493                    0                    0                    0                    0
         "BPM.13R8.B1"             20727.83             20781.28             20834.73     0.08489745803636    -0.02784476420862    0.004553362602745     0.02754302426617      0.6227450316359      0.2751816021132                    0                    0                    0                    0
         "BPM.14R8.B1"             20781.28             20834.73             20888.18      0.1023125219399    -0.01981202832633    -0.07381842882939     0.07172612297346      0.5951565647274       0.141507882598                    0                    0                    0                    0
         "BPM.15R8.B1"             20834.73             20888.18             20941.63     0.09030646500252     0.02717984149605     0.02599498687684     0.00935175204927      0.3130472367716      0.2800077097896                    0                    0                    0                    0
         "BPM.16R8.B1"             20888.18             20941.63             20995.07     0.09302356812021    -0.03520984561516     0.01303509900105     0.04043488166569      0.6608243640123      0.2329630359884                    0                    0                    0                    0
         "BPM.17R8.B1"             20941.63             20995.07             21048.52     0.07904698334427     0.01984669284439    0.001966070013074     0.04412877983869      0.3994960689408      0.2722955504569                    0                    0                    0                    0
         "BPM.18R8.B1"             20995.07             21048.52             21101.97      0.1119190767908     0.00956729973654   -0.005189029635021     0.03711280847875      0.5721859849665      0.2684475704829                    0                    0                    0                    0
         "BPM.19R8.B1"             21048.52             21101.97             21155.42      0.0989487353801    -0.03316479706681    -0.02275091377294     0.04020155750346      0.5956731425113      0.1772848216926                    0                    0                    0                    0
         "BPM.20R8.B1"             21101.97             21155.42             21208.87      0.1540546990387     0.04642305599736     0.04066119676672     0.04834741176524      0.3191003815567      0.2361553352326                    0                    0                    0                    0
         "BPM.21R8.B1"             21155.42             21208.87             21262.32      0.1067839354876     0.01453241018888   -0.004706811919385     0.04114726290457      0.5250221686089      0.2478825686214                    0                    0                    0                    0
         "BPM.22R8.B1"             21208.87             21262.32             21315.76     0.06838510427042    -0.05856053770394    0.004578658624532     0.03277533881609       0.742094547729     0.09479891607353                    0                    0                    0                    0
         "BPM.23R8.B1"             21262.32             21315.76             21369.21     0.06769875671839     0.04509024408844     0.01339892166286     0.04101832761787      0.4364452745283      0.2795593889914                    0                    0                    0                    0
         "BPM.24R8.B1"             21315.76             21369.21             21422.66     0.09151556326953    -0.04384285667098    -0.03683078931899     0.05564935268551      0.5268676770291      0.2766762946285                    0                    0                    0                    0
         "BPM.25R8.B1"             21369.21             21422.66             21476.11      0.1726974888738      0.0959106103428     0.01460007154674      0.1140053793479      0.4863724545482      0.3099227885609                    0                    0                    0                    0
