@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ FILES %s ""
*                 NAME                    S                X1010             X1010RMS           X1010PHASE        X1010PHASERMS               X1010M          X1010MPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.14L1.B1"             22919.22    0.008623991543958    0.001495129506844        -0.4076910008       0.214936556368                    0                    0
         "BPM.13L1.B1"             22972.67     0.01632364046741    0.001409533469101         -0.164146098      0.3969517400133                    0                    0
         "BPM.12L1.B1"             23026.12     0.01965963322731   0.0009258989049129          0.107999704      0.4558256619618                    0                    0
         "BPM.11L1.B1"             23079.57    0.009188348410231    0.002714032175541          0.526413696      0.1814682963979                    0                    0
         "BPM.10L1.B1"             23132.35    0.006117362788751    0.001086894950424          0.189235316      0.5918516994233                    0                    0
          "BPM.9L1.B1"             23171.41       0.014770559609    0.001149361084227       -0.17253870516      0.3790700298358                    0                    0
          "BPM.8L1.B1"             23211.87     0.01743264298957    0.001398086885738         -0.295807996      0.1987413607618                    0                    0
         "BPMR.7L1.B1"             23250.94     0.01319025261837    0.001611841219126         -0.182583764      0.2921116110596                    0                    0
         "BPMR.5L1.B1"             23326.02     0.01632678906308    0.001302481085079      -0.402468642412      0.2087790411689                    0                    0
        "BPMYA.4L1.B1"             23347.14     0.01329284884154   0.0009645201319195        -0.4049825702      0.2151554989223                    0                    0
        "BPMWB.4L1.B1"             23368.28     0.01116925049591   0.0003051239107415         -0.382502388       0.211817532941                    0                    0
        "BPMSY.4L1.B1"                23461     0.01629004789487   0.0002449242350273            0.1374316        0.43308350981                    0                    0
         "BPMS.2L1.B1"             23487.84     0.01748486441335    0.000928170092073         -0.390311116      0.2067388449283                    0                    0
        "BPMSW.1L1.B1"             23497.79     0.01525349543166   0.0003730221952837       -0.39562708544      0.2098119384859                    0                    0
        "BPMSW.1R1.B1"             23540.93      0.0135889096461   0.0009047928081804           0.39093335      0.1938864390571                    0                    0
         "BPMS.2R1.B1"              23550.9     0.01600108417316   0.0007635897791608          0.260181886      0.5900430805701                    0                    0
        "BPMSY.4R1.B1"             23577.62     0.01363639196686   0.0005518393265079          0.213894564       0.594492534611                    0                    0
        "BPMWB.4R1.B1"             23670.46     0.01481243130429    0.001272252080704          0.235657992      0.6002940143672                    0                    0
        "BPMYA.4R1.B1"              23691.6     0.01370172659055    0.000738293439415           0.22609094      0.3890240600183                    0                    0
          "BPM.5R1.B1"                23719     0.01404640891378    0.001509009123087        -0.1645167876       0.346535433347                    0                    0
         "BPMR.6R1.B1"              23750.9    0.009831669293476    0.003311319654776          0.022838166      0.2802834541775                    0                    0
        "BPMSX.7R1.B1"             23757.12     0.01060781804206    0.001392625986914         -0.102177114      0.4401341399294                    0                    0
        "BPM_A.7R1.B1"             23778.63     0.01264843556093    0.006570027262603          -0.44768782      0.2023184167372                    0                    0
          "BPM.8R1.B1"             23820.07    0.009556150602839    0.001241971145745         -0.160262844      0.3944528401903                    0                    0
          "BPM.9R1.B1"             23859.13    0.008644539944946    0.002406912026855          0.073540772      0.2022275439569                    0                    0
         "BPM.10R1.B1"              23899.6     0.01008358767359   0.0009359358016823         0.4572563352      0.2062415199046                    0                    0
         "BPM.11R1.B1"             23952.38     0.01264475102792    0.001191628076943          0.207826308      0.5955188284255                    0                    0
         "BPM.12R1.B1"             24007.11     0.01090961723679    0.001525389684603         -0.299569314       0.467630904202                    0                    0
         "BPM.13R1.B1"             24060.56        0.01284775731    0.001719652761703          -0.02052088      0.4647786605436                    0                    0
         "BPM.14R1.B1"             24114.01     0.01112564284217     0.00090102464261          0.022829692      0.4231499867053                    0                    0
         "BPM.15R1.B1"             24167.46    0.008006588358444    0.001568105422319         -0.407235361       0.216998748938                    0                    0
         "BPM.16R1.B1"             24220.91    0.008591048864572    0.001564848800332         -0.280164118      0.2037496862124                    0                    0
         "BPM.17R1.B1"             24274.37      0.0120458027374    0.003768535920909           0.01243711      0.2098095180453                    0                    0
         "BPM.18R1.B1"             24327.82     0.01076261610554    0.001571497898093          0.401508326       0.219876508791                    0                    0
         "BPM.19R1.B1"             24381.27     0.01397022891216    0.001213317250466          0.201609174      0.5870956858719                    0                    0
         "BPM.20R1.B1"             24434.72     0.01240279475632    0.002094821744199         -0.296582704      0.4437099557174                    0                    0
         "BPM.21R1.B1"             24488.17     0.01172841064273     0.00241671132294           0.02782534      0.4573091700197                    0                    0
         "BPM.22R1.B1"             24541.62     0.01130007488445   0.0009553763848255          0.004665146       0.431271239006                    0                    0
         "BPM.23R1.B1"             24595.08      0.0153074949145    0.002291748769228        -0.3872511434      0.2120306617828                    0                    0
         "BPM.24R1.B1"             24648.53     0.01273599686346   0.0008688391052982         -0.294028044      0.2029329745063                    0                    0
         "BPM.25R1.B1"             24701.98     0.01170954468692    0.001585892160437          -0.00793638      0.2069745008715                    0                    0
         "BPM.26R1.B1"             24755.43     0.01157945581207    0.001151701842268          0.455273786      0.2207118512204                    0                    0
         "BPM.27R1.B1"             24808.88     0.01534446121547    0.001263983921962          0.211736106      0.5925494435421                    0                    0
         "BPM.28R1.B1"             24862.33     0.01206120742949    0.000740456204552         -0.331252302       0.454399408177                    0                    0
         "BPM.29R1.B1"             24915.78     0.01360867610651    0.001616716562138          0.058045086      0.3571801026747                    0                    0
         "BPM.30R1.B1"             24969.24     0.01158924242607    0.001169850113767          -0.48776911      0.2155850370717                    0                    0
         "BPM.31R1.B1"             25022.69     0.01437102014212    0.001522357633332        -0.3805338082      0.2120494109303                    0                    0
         "BPM.32R1.B1"             25076.14     0.01411591487188   0.0007256574653705          -0.32149336      0.2058752379729                    0                    0
         "BPM.33R1.B1"             25129.59     0.01123036197946    0.002696060581974         -0.077318438      0.2181173641635                    0                    0
         "BPM.34R1.B1"             25183.04      0.0123416780198    0.001222056662809          0.294155134      0.1833521405245                    0                    0
         "BPM.33L2.B1"             25236.49     0.01570925867985    0.001921784269687          0.221091204      0.5902529149918                    0                    0
         "BPM.32L2.B1"             25289.94     0.01507372649201   0.0008485601331748          -0.26935706      0.4603820505397                    0                    0
         "BPM.31L2.B1"              25343.4     0.01183237530999    0.001090619514801          -0.01099338      0.4571502309751                    0                    0
         "BPM.30L2.B1"             25396.85     0.01334491748026   0.0005047143980697         -0.143408908      0.4666912883266                    0                    0
         "BPM.29L2.B1"              25450.3     0.01583063259783   0.0005713056992281        -0.3782261542      0.2134294560697                    0                    0
         "BPM.28L2.B1"             25503.75     0.01613545048112    0.001540853759659         -0.282301524      0.2217600305597                    0                    0
         "BPM.27L2.B1"              25557.2     0.01005557978604     0.00343278059952         -0.018115908      0.2144573177991                    0                    0
         "BPM.26L2.B1"             25610.65     0.01135695394469   0.0009386256990333          0.461495486      0.1949404753566                    0                    0
         "BPM.25L2.B1"              25664.1     0.01391420255352   0.0005375562306366          0.217593718      0.5907307085474                    0                    0
         "BPM.24L2.B1"             25717.56     0.01644953677291    0.001997439089168          -0.25470226      0.4499990782584                    0                    0
         "BPM.23L2.B1"             25771.01     0.01104529327426     0.00473853657565           0.04447826      0.4614161037737                    0                    0
         "BPM.22L2.B1"             25824.46    0.007719442105878    0.002205791343091         -0.519770628      0.2348285427275                    0                    0
         "BPM.21L2.B1"             25877.91     0.01398027160085    0.001072775459733        -0.3764178732      0.2113048529901                    0                    0
         "BPM.20L2.B1"             25931.36     0.01393236155401   0.0009360339331999         -0.248572326      0.2332571355436                    0                    0
         "BPM.19L2.B1"             25984.81     0.01228691084866    0.003231433732161          0.058136402       0.211621034767                    0                    0
         "BPM.18L2.B1"             26038.27     0.00913748251623   0.0005505692166413         0.4242081734      0.2182797137991                    0                    0
         "BPM.17L2.B1"             26091.72     0.01265923350672    0.001747169321718          0.226794594      0.5945616079143                    0                    0
         "BPM.16L2.B1"             26145.17     0.01540737059089   0.0009903381495091          -0.21659442      0.4651476023386                    0                    0
         "BPM.15L2.B1"             26198.62     0.01319194262719    0.003304362494651           0.05772038       0.446598463566                    0                    0
         "BPM.14L2.B1"             26252.07     0.01023078001361   0.0005494469593642         -0.015045496      0.4284230087257                    0                    0
         "BPM.13L2.B1"             26305.52     0.01530727241907     0.00149399600414        -0.3803111338      0.2097962572806                    0                    0
         "BPM.12L2.B1"             26358.97     0.01680523103691    0.001118708058682         -0.251055644      0.2169916745721                    0                    0
         "BPM.11L2.B1"             26412.43     0.01323924163892    0.002794772308088          0.096439276      0.2157620629564                    0                    0
         "BPM.10L2.B1"             26464.27     0.01126997019913    0.001218256159464           0.40653189      0.2322586866898                    0                    0
          "BPM.9L2.B1"             26503.33     0.01155360803543   0.0007177606575679           0.40612745       0.186430991394                    0                    0
          "BPM.8L2.B1"              26543.8      0.0167557858541    0.001046091425374           -0.1908861      0.4710133243746                    0                    0
