@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Results/b1_30cm_beforeKmod' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB1/b1_30cm_forlocal_2022/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 01:17:57"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.26998810745173746
@ Q2 %le 0.3219859684952381
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_45_02_462-1_6600/Beam1@Turn@2022_04_27@22_45_02_462.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_47_00_319-1_6600/Beam1@Turn@2022_04_27@22_47_00_319.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_48_29_082-1_6600/Beam1@Turn@2022_04_27@22_48_29_082.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_50_43_853-1_6600/Beam1@Turn@2022_04_27@22_50_43_853.sdds.clean_linx,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB1/Measurements/Beam1@Turn@2022_04_27@22_52_01_475-1_6600/Beam1@Turn@2022_04_27@22_52_01_475.sdds.clean_linx"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.31L2.B1"              25343.4                    5          -0.08487832    0.004800477618148                    0            58.924909
         "BPM.30L2.B1"             25396.85                    5           -0.6234124    0.002459115327934                    0            59.110478
         "BPM.29L2.B1"              25450.3                    5         -0.038752042    0.003880284752169                    0          59.20177309
         "BPM.28L2.B1"             25503.75                    5           0.09696386     0.00253856833095                    0          59.26352047
         "BPM.27L2.B1"              25557.2                    5          -0.27727856    0.008130401488404                    0            59.424909
         "BPM.26L2.B1"             25610.65                    5          0.076856158    0.002192255536272                    0            59.610478
         "BPM.25L2.B1"              25664.1                    5          -0.23780164    0.004118155982795                    0          59.70177309
         "BPM.24L2.B1"             25717.56                    5           0.10786884    0.001263814952681                    0          59.76352047
         "BPM.23L2.B1"             25771.01                    5           -0.1226835    0.005925910297348                    0            59.924909
         "BPM.22L2.B1"             25824.46                    5          -0.16281028    0.003855947985363                    0            60.110478
         "BPM.21L2.B1"             25877.91                    5          -0.20786478    0.002186005764358                    0          60.20177309
         "BPM.20L2.B1"             25931.36                    5          -0.06906769    0.002464903992495                    0          60.26352047
         "BPM.19L2.B1"             25984.81                    5        0.00710131026    0.006128470806755                    0            60.424909
         "BPM.18L2.B1"             26038.27                    5          -0.16275306    0.003334882237593                    0            60.610478
         "BPM.17L2.B1"             26091.72                    5          -0.23756226    0.004414486902758                    0          60.70177309
         "BPM.16L2.B1"             26145.17                    5            0.1263965    0.002325567527341                    0          60.76352047
         "BPM.15L2.B1"             26198.62                    5          -0.12890588    0.006589081598054                    0            60.924909
         "BPM.14L2.B1"             26252.07                    5           0.18850122    0.005253309478587                    0            61.110478
         "BPM.13L2.B1"             26305.52                    5          -0.22766366    0.002143858314024                    0          61.20177309
         "BPM.12L2.B1"             26358.97                    5          -0.18606142   0.0007413114040815                    0           61.2700641
         "BPM.11L2.B1"             26412.43                    5          0.006860014    0.007311800220822                    0          61.46107146
         "BPM.10L2.B1"             26464.27                    5           0.33338242    0.001841324896332                    0           61.6196291
          "BPM.9L2.B1"             26503.33                    5           0.15057222    0.002488721777504                    0          61.69606356
          "BPM.8L2.B1"              26543.8                    5         -0.086777382    0.001216521392429                    0          61.79049439
          "BPM.7L2.B1"             26582.87                    5              0.41212    0.007212138955693                    0          62.08337525
         "BPMR.6L2.B1"             26614.97                    5         -0.019388602    0.003605091827396                    0          62.16320223
