@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ FILES %s ""
*                 NAME                    S                X1010             X1010RMS           X1010PHASE        X1010PHASERMS               X1010M          X1010MPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.29L7.B2"          21787.53795    0.004239488404778   0.0002523234282645      0.1609058197971     0.03861027286688                    0                    0
         "BPM.28L7.B2"          21840.98647    0.008966906804485   0.0001728995332711     -0.2864738359559     0.03712966945761                    0                    0
         "BPM.27L7.B2"          21894.43499    0.007085957668616   0.0008815121895045     -0.1420021548144      0.4546770230233                    0                    0
         "BPM.26L7.B2"           21947.8835    0.004418961325438   0.0004529226705916      0.4267546742619     0.00529465659329                    0                    0
         "BPM.25L7.B2"          22001.33202    0.004404014732951   0.0005416143607068       0.198893175795     0.01419266430386                    0                    0
         "BPM.24L7.B2"          22054.78053      0.0097442490164    0.000678725385385     -0.2944436974939     0.01062197227085                    0                    0
         "BPM.23L7.B2"          22108.22905    0.006459903220734   8.260249275986e-05      -0.474090668211      0.0160593988848                    0                    0
         "BPM.22L7.B2"          22161.67757    0.005191309866649   0.0004203547388933      0.4564459866706      0.0327661555354                    0                    0
         "BPM.21L7.B2"          22215.12608    0.004673440436235   0.0002436842984633      0.2373233455891    0.002406129586944                    0                    0
         "BPM.20L7.B2"           22268.5746    0.007868294756958    0.001151509347561      -0.278012236279     0.02332428992841                    0                    0
         "BPM.19L7.B2"          22322.02311    0.006399679740425   0.0001639635771903     -0.4663104471494     0.02018380966474                    0                    0
         "BPM.18L7.B2"          22375.47163    0.005154493369217   0.0002748118158138      0.1101921232171      0.4363284659618                    0                    0
         "BPM.17L7.B2"          22428.92015    0.005389138612086   8.089734619487e-05      0.2533401607607     0.05286518912271                    0                    0
         "BPM.16L7.B2"          22482.36866     0.00910498751715   0.0004991683333816     -0.2668059993935    0.004415068711984                    0                    0
         "BPM.15L7.B2"          22535.81718    0.006214038015494   0.0006162713104052     -0.4634692940531     0.03095512864358                    0                    0
         "BPM.14L7.B2"          22589.26569     0.00558522398151    0.001043118968555      0.4506612845767     0.01788476723083                    0                    0
         "BPM.13L7.B2"          22642.71421    0.005532437577322   0.0006193461832703      0.2725760252207     0.01858907048814                    0                    0
         "BPM.12L7.B2"          22696.16273    0.007079062698536    0.001302861887999      -0.251858129458     0.01142026554283                    0                    0
         "BPM.11L7.B2"          22749.61124    0.005394847040147    0.000311589949397      -0.469402615147     0.02135652198411                    0                    0
         "BPM.10L7.B2"          22802.39195    0.005837632307672   0.0003309803318087      0.1191405743977      0.4492001828003                    0                    0
          "BPM.9L7.B2"          22841.45696    0.005210630372577   6.175455244064e-05      0.3136080589523     0.04126474336631                    0                    0
          "BPM.8L7.B2"          22881.91997    0.007335256794484    0.001714892606729     -0.3291980704689     0.04091268391248                    0                    0
          "BPM.7L7.B2"          22920.98398    0.008076748952341    0.001036821927668      0.5054240143345     0.02637688878177                    0                    0
         "BPMR.6L7.B2"          22955.80198    0.009233315911345   0.0002476933729212      0.4997689589172     0.04645320394397                    0                    0
        "BPMWC.6L7.B2"          22967.98048    0.006988860746319    0.000558861517038      0.4345388489061    0.008412027539806                    0                    0
        "BPMWE.5L7.B2"          23045.03448    0.001810826357969    0.002560895194585      0.3634555075024     0.05578949023701                    0                    0
         "BPMW.5L7.B2"          23068.23948    0.004881453872213    0.003658494422556      0.3464861178868     0.04202998314343                    0                    0
        "BPMWE.4L7.B2"          23103.32448    0.003347751428451     0.00264430373687       0.315043973179     0.05256087056298                    0                    0
         "BPMW.4L7.B2"          23131.42948    0.004425676934355    0.003140554021403      0.0772019911816      0.2160193906628                    0                    0
         "BPMW.4R7.B2"          23247.47648     0.00765273181135   0.0005189467989629     -0.1709699616065      0.4631018287827                    0                    0
        "BPMWE.4R7.B2"          23275.58148    0.009160737709169   0.0007618846325383     -0.1748497518341      0.4474862268168                    0                    0
         "BPMW.5R7.B2"          23310.66648    0.007802883753603    0.001173571009842     -0.5214931256119    0.004597676545302                    0                    0
        "BPMWE.5R7.B2"          23333.87148    0.005159960684148    0.001124491890324       0.267167733656      0.1431881499046                    0                    0
          "BPM.6R7.B2"          23413.01098                    0   1.483239697419e-08     -0.2889596339979     0.06591813612089                    0                    0
        "BPM_A.7R7.B2"          23451.04698    0.005753903030859   0.0007408198716948     -0.3620195418006     0.04595115222072                    0                    0
          "BPM.8R7.B2"          23490.11099    0.007108850768899   0.0002696019496946     -0.4761890526919     0.01967442309595                    0                    0
          "BPM.9R7.B2"            23529.176    0.006737063568294   0.0007236051358787      0.4336451968023     0.03179105866093                    0                    0
         "BPM.10R7.B2"          23569.63902     0.00563355384191    0.000339130043884    -0.03481475959713     0.02050781828723                    0                    0
         "BPM.11R7.B2"          23622.41973    0.006418217089393   0.0004404901759724     -0.3854489335891      0.0193156769334                    0                    0
         "BPM.12R7.B2"          23677.14324    0.003247995159565    0.002371522831398     -0.1828980529772      0.4561479361621                    0                    0
         "BPM.13R7.B2"          23730.59176    0.006487030655865   0.0003450887562859     -0.2650719375912      0.4333231155929                    0                    0
         "BPM.14R7.B2"          23784.04027     0.00508576781046    0.001143221719656    -0.02801319289107     0.06596348947186                    0                    0
         "BPM.15R7.B2"          23837.48879    0.005953290320024   0.0009511027545973     -0.3908230637396    0.009282026888158                    0                    0
         "BPM.16R7.B2"          23890.93731    0.005855692774243   0.0001744806660347      0.4969539526787     0.02368966328501                    0                    0
         "BPM.17R7.B2"          23944.38582    0.006838825764896   0.0008018938616108      0.4014091694003      0.0345740884371                    0                    0
         "BPM.18R7.B2"          23997.83434    0.005101011895505   0.0004202818340108   -0.004089700162367     0.03713286295009                    0                    0
         "BPM.19R7.B2"          24051.28285    0.005745373874261   0.0009935348951791     -0.3913525039722     0.01713079628769                    0                    0
         "BPM.20R7.B2"          24104.73137    0.005301050590202   0.0004914417419869      0.1567554913484      0.4465969262492                    0                    0
         "BPM.21R7.B2"          24158.17989    0.006868295748085   0.0005288007232878     0.08851495870779      0.4618597709752                    0                    0
         "BPM.22R7.B2"           24211.6284    0.005742256234103   0.0001702915603735    -0.02115131003877     0.02041834192908                    0                    0
         "BPM.23R7.B2"          24265.07692    0.005474035447573   0.0003436300184678     -0.3991063825444     0.03291821785128                    0                    0
         "BPM.24R7.B2"          24318.52543    0.005375591552396   0.0003580575597686      0.4901496306799     0.02911561687795                    0                    0
         "BPM.25R7.B2"          24371.97395    0.007172225481224   0.0004727205361924      0.4102016281722     0.02558837636626                    0                    0
         "BPM.26R7.B2"          24425.42246    0.004955324518681   0.0008379237714364      0.0078612723881     0.08717538534109                    0                    0
         "BPM.27R7.B2"          24478.87098    0.005485713786696   0.0004781605318433     -0.3878978257912     0.02234549915008                    0                    0
         "BPM.28R7.B2"           24532.3195    0.006018881801304   0.0001497302186829      -0.176057636333       0.450639691806                    0                    0
         "BPM.29R7.B2"          24585.76801    0.006185325333442   0.0005137206004922      0.3751192412356     0.02257483750895                    0                    0
         "BPM.30R7.B2"          24639.21653    0.005272413521367   0.0005031277794412   -0.009860028916067     0.07165282766895                    0                    0
         "BPM.31R7.B2"          24692.66504    0.004871461637968   0.0007000976223596     -0.3880748151899     0.02829496646569                    0                    0
         "BPM.32R7.B2"          24746.11356    0.005961267624866   0.0006341493269992      0.4897161915072     0.02447285062177                    0                    0
         "BPM.33R7.B2"          24799.56208    0.006428384702816   0.0003969204047351       0.379057761896     0.02601188661007                    0                    0
         "BPM.34R7.B2"          24853.01059    0.005087880117851   0.0008412968274119     -0.0254707524082      0.0705012796618                    0                    0
         "BPM.33L8.B2"          24906.45911    0.005540101628117   0.0001984103441809       -0.37683659709     0.03984392079235                    0                    0
         "BPM.32L8.B2"          24959.90762    0.006352332596343    0.000604940800414     -0.1821553410091      0.4515174067873                    0                    0
         "BPM.31L8.B2"          25013.35614    0.006970775704803   0.0004136157220643      0.4038185031771    0.004580147353148                    0                    0
         "BPM.30L8.B2"          25066.80466    0.004401158815828   0.0008839707077845    0.008813073068433     0.08956543351521                    0                    0
         "BPM.29L8.B2"          25120.25317    0.004294277300032   0.0006496345487852     -0.4232246189492     0.02952088698911                    0                    0
         "BPM.28L8.B2"          25173.70169    0.006166751477937   0.0001416182882461       0.489579942726     0.02182499015444                    0                    0
         "BPM.27L8.B2"           25227.1502    0.007021212758856    0.001212435503952      0.3853569739036     0.05815794411517                    0                    0
         "BPM.26L8.B2"          25280.59872     0.00515168535177   0.0008013667022222    -0.08618968411283     0.02169360230263                    0                    0
         "BPM.25L8.B2"          25334.04723    0.005168214566228   0.0005248037498394     -0.3933373170388     0.03835724213283                    0                    0
         "BPM.24L8.B2"          25387.49575    0.006403683177799   0.0002432961408188      -0.189366410841      0.4471785469758                    0                    0
         "BPM.23L8.B2"          25440.94427    0.006570961378322   0.0001292466486815     0.06246401268229      0.4381027728778                    0                    0
         "BPM.22L8.B2"          25494.39278     0.00511961891509    0.000377481865475    -0.08699089500433     0.02796291618184                    0                    0
         "BPM.21L8.B2"           25547.8413    0.005418422676509    0.000605240120854     -0.4139910717364     0.04445045706526                    0                    0
         "BPM.20L8.B2"          25601.28981    0.006244037041578   0.0009131766111982      0.4659006020893     0.02060899604104                    0                    0
         "BPM.19L8.B2"          25654.73833    0.006097168672002   0.0005266254370557      0.3599253391092     0.07243589373574                    0                    0
         "BPM.18L8.B2"          25708.18685    0.004673456901814     0.00126811339411     -0.1047296805277     0.01195491215759                    0                    0
         "BPM.17L8.B2"          25761.63536    0.004513538365897   0.0005658885914395    -0.06347998733449        0.43721946509                    0                    0
         "BPM.16L8.B2"          25815.08388    0.006117828150671    0.000440793133054      0.1373350027525      0.4529158372625                    0                    0
         "BPM.15L8.B2"          25868.53239    0.006569360914765   0.0004499329540993      0.3749755889048     0.01143992803771                    0                    0
         "BPM.14L8.B2"          25921.98091    0.004495435387887   0.0007866948883327    -0.07555554336363     0.02980876729206                    0                    0
         "BPM.13L8.B2"          25975.42943    0.004899478151184   0.0007137226681085     -0.3935992290841     0.03730146354902                    0                    0
         "BPM.12L8.B2"          26028.87794    0.006179934102197   0.0006501113230688       0.478198047809     0.02808481386297                    0                    0
         "BPM.11L8.B2"          26082.32646     0.00647164480571   0.0004503855375663      0.3820358255888     0.01938243103056                    0                    0
         "BPM.10L8.B2"          26134.16517    0.003990695722868   0.0004177532305504    -0.01376874102547     0.04452334774103                    0                    0
          "BPM.9L8.B2"          26173.23018    0.006516006406523   0.0006759885324015     -0.3575433160495     0.02638108203342                    0                    0
          "BPM.8L8.B2"          26213.69319    0.005759901079487   0.0001315478420723     0.09643105161179      0.4416915495481                    0                    0
          "BPM.7L8.B2"           26252.7592    0.007867105520296   0.0009251628612855     0.06089758180421      0.4515050430548                    0                    0
          "BPM.6L8.B2"           26285.2282    0.005663484172816    0.008009376127496     -0.5887776601452     0.04248069203653                    0                    0
       "BPMWI.A5L8.B2"           26347.1487    0.003328937733822     0.00470782889149      0.2123815297336      0.2161424741809                    0                    0
        "BPMYB.4L8.B2"           26366.4142    0.004217654263238   0.0003738210645858      0.3889793231183     0.02676944952765                    0                    0
        "BPMWB.4L8.B2"           26395.6867    0.004335528488985   0.0002126917993758      0.3787647268502     0.03594506312273                    0                    0
        "BPMSX.4L8.B2"           26441.0987    0.004198690497873   0.0004571072360747      0.3623838809205     0.03106407422012                    0                    0
         "BPMS.2L8.B2"           26478.9502    0.004381551439358   0.0003951453697753      0.3692172555518     0.02009762853793                    0                    0
        "BPMSW.1L8.B2"           26488.8842     0.00590510611299    0.008351081152256      0.4480136996102     0.02172197659419                    0                    0
        "BPMSW.1R8.B2"           26532.0742    0.007713632840281      0.0109087241779     -0.2257244479641      0.4373411678677                    0                    0
         "BPMS.2R8.B2"           26542.0082    0.004504007998324   0.0006200509720218      0.3868538070309     0.02089870498237                    0                    0
        "BPMSX.4R8.B2"           26579.9797     0.02208500686948    0.008194519782289     -0.5411377437478     0.01957836726878                    0                    0
