@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ DQMIN %le 0.001655152059790549
@ DQMINE %le 0.0014880871438
@ FILES %s ""
*                 NAME                    S                 DETC                DETCE                GAMMA               GAMMAE                  C11                  C12                  C21                  C22
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
           BPM.21L5.B2          15550.52005   0.0005990836455396      0.7342675929048       1.000299676478      0.7342675929048    0.002187369223454    -0.03024955532175     0.03024955532175   -0.002187369223454
           BPM.20L5.B2          15603.97154   0.0004052114840213       1.372118482338       1.000202667336       1.372118482338    0.004051718660096    -0.01664662458957     0.01664662458957   -0.004051718660096
           BPM.19L5.B2          15657.42302   0.0005266737553086        1.03937604949       1.000263440943        1.03937604949     0.02906180272117     -0.0218736473916      0.0218736473916    -0.02906180272117
           BPM.18L5.B2           15710.8745   0.0006204872217082      0.8697500563121       1.000310388062      0.8697500563121     0.01263184357771    -0.04197502732195     0.04197502732195    -0.01263184357771
           BPM.17L5.B2          15764.32599   0.0005600218822441      0.9974041059879       1.000280128605      0.9974041059879   -0.001002524337909     -0.0493907332445      0.0493907332445    0.001002524337909
           BPM.16L5.B2          15817.77747   0.0005584681322307       1.094550415805       1.000279351078       1.094550415805     0.01255052584365   -0.006104872446992    0.006104872446992    -0.01255052584365
           BPM.15L5.B2          15871.22896   0.0006779438126127       1.491416110056       1.000339144357       1.491416110056      0.0376581053691     -0.0238112340955      0.0238112340955     -0.0376581053691
           BPM.14L5.B2          15924.68044   0.0006237954865128      0.4682655713248       1.000312043739      0.4682655713248    0.004565870127852    -0.02992475256022     0.02992475256022   -0.004565870127852
           BPM.13L5.B2          15978.13193   0.0004898312291841       0.924248353212       1.000245005627       0.924248353212    0.001020376128662    -0.04646026776379     0.04646026776379   -0.001020376128662
           BPM.12L5.B2          16031.58341   0.0004899793509143       1.084457256868       1.000245079742       1.084457256868    0.006544414122132   -0.008009890941583    0.008009890941583   -0.006544414122132
           BPM.11L5.B2          16085.03489   0.0003072385016556       2.431665469352       1.000153654658       2.431665469352     0.02805265044296    -0.01704264273794     0.01704264273794    -0.02805265044296
           BPM.10L5.B2          16137.81758    0.000733820257251      0.7940499805709       1.000367112187      0.7940499805709    0.009899889221674    -0.04638698754787     0.04638698754787   -0.009899889221674
            BPM.9L5.B2          16176.88457   0.0005029048058025       1.002770848074       1.000251547285       1.002770848074    0.003845988830189    -0.04526736336482     0.04526736336482   -0.003845988830189
            BPM.8L5.B2          16217.34956    0.000534391495087       1.764146266481       1.000267302886       1.764146266481     0.01497150542659  -0.0007827139418606   0.0007827139418606    -0.01497150542659
            BPM.7L5.B2          16256.41755   0.0007314820706975      0.4738212774621       1.000365941807      0.4738212774621     0.02880912671429    -0.03151380184965     0.03151380184965    -0.02880912671429
           BPMR.6L5.B2          16293.31155   0.0003781065950981       5.169891427511       1.000189106926       5.169891427511    0.009617614023711    -0.03645026925609     0.03645026925609   -0.009617614023711
            BPM.5L5.B2          16325.21155  -0.0008823177853143                   -1      0.9995591328246                   -1     0.02094803621219    -0.03547803138005     0.03547803138005    -0.02094803621219
          BPMYA.4L5.B2          16352.61755   0.0009123386874796       7.994318556387       1.000456481717       7.994318556387     0.05816761139956      0.1387596785506     -0.1387596785506    -0.05816761139956
          BPMWB.4L5.B2          16373.67605  -0.0006078915062471                   -1      0.9996961927512                   -1    -0.01952792472533     0.09499686715683    -0.09499686715683     0.01952792472533
          BPMSY.4L5.B2          16466.59205   -0.003772319284662                   -1      0.9981191600347                   -1     -0.0394250944876     -0.2944714165614      0.2944714165614      0.0394250944876
           BPMS.2L5.B2          16493.31755  -0.0007071079735927                   -1      0.9996466334034                   -1    -0.02221119150697      0.1706441158144     -0.1706441158144     0.02221119150697
          BPMSW.1L5.B2          16503.28255   0.0006430377805919       1.425995545563       1.000321674035       1.425995545563    -0.01238650574773     0.04777363564293    -0.04777363564293     0.01238650574773
          BPMSW.1R5.B2          16546.41055   -0.005179929142187                   -1      0.9974200540664                   -1   -0.009449427582483     -0.7981062849791      0.7981062849791    0.009449427582483
           BPMS.2R5.B2          16556.37555    -0.00118849678752                   -1      0.9994062807789                   -1       0.145065969418     -0.2608275777737      0.2608275777737      -0.145065969418
          BPMSY.4R5.B2          16583.22105    0.001593862501448       2.738986779117       1.000797885167       2.738986779117   -0.004203352625531      0.1068992914939     -0.1068992914939    0.004203352625531
          BPMWB.4R5.B2          16676.01705     0.00269988904858       16.49326206688       1.001352684214       16.49326206688   -0.007603336933777     -0.2174186666923      0.2174186666923    0.007603336933777
          BPMYA.4R5.B2          16697.07355    -0.00159065194299                   -1      0.9992056215877                   -1     0.05556108027177    -0.00426851891804     0.00426851891804    -0.05556108027177
           BPMR.5R5.B2          16718.19155  -0.0009678287405552                   -1      0.9995164366063                   -1    -0.06866431890652      0.0248612763262     -0.0248612763262     0.06866431890652
            BPM.6R5.B2          16750.09155   0.0004525707198366       2.838640423971       1.000226362196       2.838640423971     0.03215907418833    0.002124557478258   -0.002124557478258    -0.03215907418833
          BPMRA.7R5.B2          16784.10555   0.0008915898393776      0.7943941401914       1.000446093241      0.7943941401914     0.02146110580064    -0.05064548989176     0.05064548989176    -0.02146110580064
            BPM.8R5.B2          16825.54256   0.0005803499720306       1.186837325599       1.000290301349       1.186837325599    0.005357335373327    -0.02175933273547     0.02175933273547   -0.005357335373327
            BPM.9R5.B2          16864.60757   0.0004758865129212       1.679700652858       1.000238028216       1.679700652858     0.01996189256325    -0.01464878686787     0.01464878686787    -0.01996189256325
           BPM.10R5.B2          16905.07058   0.0004964250518317      0.8629569620505       1.000248304978      0.8629569620505     0.02681593618043    -0.02842425622548     0.02842425622548    -0.02681593618043
           BPM.11R5.B2          16957.85129    0.000508671149796       1.107912026393       1.000254432646       1.107912026393     0.02379445051066     -0.0468678740508      0.0468678740508    -0.02379445051066
           BPM.13R5.B2          17066.02333   0.0005743449820228       1.216929740045       1.000287296252       1.216929740045     0.02562400649979    0.008108708964321   -0.008108708964321    -0.02562400649979
           BPM.14R5.B2          17119.47184   0.0005022897551774        1.14428872947       1.000251239528        1.14428872947     0.03178489025767    -0.01631409506621     0.01631409506621    -0.03178489025767
           BPM.15R5.B2          17172.92036   0.0007150315907319      0.9445402736333       1.000357707636      0.9445402736333     0.02059269994093    -0.04697774419456     0.04697774419456    -0.02059269994093
           BPM.16R5.B2          17226.36887   0.0004689911960066       1.181814304649       1.000234578113       1.181814304649     0.01091895998964   -0.008092751562419    0.008092751562419    -0.01091895998964
           BPM.17R5.B2          17279.81739   0.0006037057664967       1.330582652274       1.000301989625       1.330582652274     0.02354001440355    0.006974874644663   -0.006974874644663    -0.02354001440355
           BPM.18R5.B2           17333.2659   0.0003886203124076       2.102776513698       1.000194366809       2.102776513698     0.03186110219082    -0.01730434392622     0.01730434392622    -0.03186110219082
           BPM.19R5.B2          17386.71442     0.00058391800337       0.788866784433       1.000292086924       0.788866784433     0.02056583704031    -0.04465536334891     0.04465536334891    -0.02056583704031
           BPM.20R5.B2          17440.16294   0.0005203786392156       1.033159548759       1.000260290911       1.033159548759      0.0113719560657   -0.005885569850176    0.005885569850176     -0.0113719560657
           BPM.21R5.B2          17493.61145   0.0005667306343135       1.187904521434       1.000283485818       1.187904521434      0.0246838523562     0.01106160804794    -0.01106160804794     -0.0246838523562
           BPM.22R5.B2          17547.05997   0.0004596873225545       1.575445689748       1.000229922934       1.575445689748     0.03415634947077    -0.02051666697558     0.02051666697558    -0.03415634947077
           BPM.23R5.B2          17600.50848   0.0005766915710278      0.8216846383665        1.00028847056      0.8216846383665     0.01927097069094    -0.04688873024245     0.04688873024245    -0.01927097069094
           BPM.24R5.B2            17653.957   0.0004912319828001       1.258218976846       1.000245706519       1.258218976846    0.009859909558776    0.000400891530642   -0.000400891530642   -0.009859909558776
           BPM.25R5.B2          17707.40552   0.0005648501062983       1.198271391196       1.000282544755       1.198271391196     0.02312298315984    0.007712327694071   -0.007712327694071    -0.02312298315984
           BPM.26R5.B2          17760.85403   0.0005245051749588       1.449186633147       1.000262355797       1.449186633147     0.02628651046027    -0.01604126446272     0.01604126446272    -0.02628651046027
           BPM.27R5.B2          17814.30255    0.001015605471096      0.4771265660458       1.000508189859      0.4771265660458     0.01932761673339    -0.04334506217538     0.04334506217538    -0.01932761673339
           BPM.28R5.B2          17867.75106   0.0008348624552089      0.8417021736119       1.000417692783      0.8417021736119     0.01754644956514   -0.009032139807918    0.009032139807918    -0.01754644956514
           BPM.29R5.B2          17921.19958   0.0006344285672174       1.240294752895       1.000317365301       1.240294752895     0.01954126979328   0.0009840247074014  -0.0009840247074014    -0.01954126979328
           BPM.30R5.B2           17974.6481    0.000318628593829       1.911838589542       1.000159352379       1.911838589542     0.02660655161787    -0.01095301220457     0.01095301220457    -0.02660655161787
           BPM.31R5.B2          18028.09661   0.0005516052674681       1.348725404176       1.000275916787       1.348725404176     0.01669930818333    -0.04965231659615     0.04965231659615    -0.01669930818333
           BPM.32R5.B2          18081.54513   0.0004030870739422       1.260830859648       1.000201604487       1.260830859648    0.008706439834079    0.006073313559667   -0.006073313559667   -0.008706439834079
           BPM.33R5.B2          18134.99364   0.0005307092119966        1.12537601549       1.000265460272        1.12537601549     0.02093898840344    0.003937166773122   -0.003937166773122    -0.02093898840344
           BPM.34R5.B2          18188.44216   0.0004749363567296       1.392302226279       1.000237552799       1.392302226279     0.02609366383264    -0.01778870423345     0.01778870423345    -0.02609366383264
           BPM.33L6.B2          18241.89067   0.0004124186941208       1.372584682999       1.000206273152       1.372584682999     0.01752652799599    -0.04687186750436     0.04687186750436    -0.01752652799599
           BPM.32L6.B2          18295.33919   0.0004465043284562       1.395605151474       1.000223326954       1.395605151474     0.00911543229736    0.005252805413597   -0.005252805413597    -0.00911543229736
           BPM.31L6.B2          18348.78771   0.0005074227802445       1.163066548713       1.000253807985       1.163066548713     0.02102863346679    0.005401624484746   -0.005401624484746    -0.02102863346679
           BPM.30L6.B2          18402.23622   0.0006819131487639      0.7731340789934       1.000341131051      0.7731340789934     0.03146232174001     -0.0233605851887      0.0233605851887    -0.03146232174001
           BPM.29L6.B2          18455.68474   0.0008260184866143      0.7507923014393       1.000413265285      0.7507923014393     0.01764790611352    -0.04766922691453     0.04766922691453    -0.01764790611352
           BPM.28L6.B2          18509.13325   0.0006964996691551      0.8100751657678       1.000348431857      0.8100751657678     0.01584610470923     -0.0108904190045      0.0108904190045    -0.01584610470923
           BPM.27L6.B2          18562.58177   0.0006302162510216      0.9833642792213       1.000315257143      0.9833642792213      0.0255256242814    0.005767189277616   -0.005767189277616     -0.0255256242814
           BPM.26L6.B2          18616.03029   0.0004304663636875       1.671321036955       1.000215302695       1.671321036955     0.03217198897752    -0.01951156768752     0.01951156768752    -0.03217198897752
           BPM.25L6.B2           18669.4788   0.0006942886169363      0.9622534236579       1.000347325177      0.9622534236579     0.01792772751622    -0.04483045154159     0.04483045154159    -0.01792772751622
           BPM.24L6.B2          18722.92732   0.0006146786170657      0.7792713750071       1.000307481067      0.7792713750071     0.01248109743929   -0.007029152243124    0.007029152243124    -0.01248109743929
           BPM.23L6.B2          18776.37583   0.0006455887911107      0.9266103339816       1.000322950774      0.9266103339816     0.02113627261263    0.000456724724875   -0.000456724724875    -0.02113627261263
           BPM.22L6.B2          18829.82435    0.000382011196988       1.279583423928       1.000191060341       1.279583423928     0.02912736739179     -0.0172190152747      0.0172190152747    -0.02912736739179
           BPM.21L6.B2          18883.27287   0.0005350313543317       1.017594148629       1.000267623072       1.017594148629     0.01917496525161    -0.04507178445805     0.04507178445805    -0.01917496525161
           BPM.20L6.B2          18936.72138   0.0004131652003798       1.419479328127       1.000206646637       1.419479328127    0.009225634368537   -0.009723298346734    0.009723298346734   -0.009225634368537
           BPM.19L6.B2           18990.1699   0.0005372081750676         1.2410389312       1.000268712358         1.2410389312     0.02534033315058    0.009481825143605   -0.009481825143605    -0.02534033315058
           BPM.18L6.B2          19043.61841   0.0004940992147994       1.087373533453       1.000247141195       1.087373533453     0.02559613542005    -0.01337163866114     0.01337163866114    -0.02559613542005
           BPM.17L6.B2          19097.06693   0.0004373899340366       1.255602129558       1.000218766734       1.255602129558     0.01890764936742    -0.04459828184321     0.04459828184321    -0.01890764936742
           BPM.16L6.B2          19150.51545    0.000563472479829       1.082123987075       1.000281855359       1.082123987075     0.01218088851909   -0.002733584391458    0.002733584391458    -0.01218088851909
           BPM.15L6.B2          19203.96396   0.0006442010523446      0.9114910688167       1.000322256233      0.9114910688167     0.01678946269852   -0.002278864245095    0.002278864245095    -0.01678946269852
           BPM.14L6.B2          19257.41248   0.0002084563866511       2.203266605487       1.000104244491       2.203266605487     0.02904741201266   -0.009352481033259    0.009352481033259    -0.02904741201266
           BPM.13L6.B2          19310.86099   0.0003444352804416       1.646482206045       1.000172262141       1.646482206045     0.01856416392659    -0.04470001915741     0.04470001915741    -0.01856416392659
           BPM.12L6.B2          19364.30951   0.0005696125836108       1.034191743079       1.000284928022       1.034191743079     0.01099906754848    0.004206157872342   -0.004206157872342    -0.01099906754848
           BPM.11L6.B2          19417.75802   0.0005050103227414       1.394805394052        1.00025260084       1.394805394052     0.01800058068156     0.01087038119711    -0.01087038119711    -0.01800058068156
           BPM.10L6.B2          19469.59674   0.0005174285171188       0.866838942463       1.000258814701       0.866838942463     0.02965767664227   -0.003805198548023    0.003805198548023    -0.02965767664227
            BPM.9L6.B2          19508.66175   0.0002106818123088       2.504543293418       1.000105357554       2.504543293418     0.03400407062779    -0.02794475364815     0.02794475364815    -0.03400407062779
            BPM.8L6.B2          19549.12476   0.0003047702871382       2.543763320698       1.000152419984       2.543763320698    0.002236804885234     0.01600592238178    -0.01600592238178   -0.002236804885234
          BPMYB.5L6.B2          19646.21277  -0.0007468762329952                   -1      0.9996267709374                   -1    0.009900812408425   -0.009551064266346    0.009551064266346   -0.009900812408425
          BPMYA.4L6.B2          19682.61277   0.0005277558226422       1.242840344506       1.000263982405       1.242840344506      0.0417080669298     0.01614301185904    -0.01614301185904     -0.0417080669298
          BPMSA.4L6.B2          19810.82827   0.0006798648569862      0.9558706429943       1.000340105858      0.9558706429943     0.02024135240602   -0.007368610935891    0.007368610935891    -0.02024135240602
         BPMSX.A4R6.B2          19995.52327     -0.1403262600941                   -1        0.93645181816                   -1     -0.2699462290371       0.194260625346      -0.194260625346      0.2699462290371
         BPMSX.B4R6.B2          19996.10827    0.001881755357125       1.163774768661        1.00094220764       1.163774768661     0.09695713397985   -0.003282848333032    0.003282848333032    -0.09695713397985
          BPMYB.4R6.B2          20026.21277   8.281309743063e-06       1601.604928689       1.000004140681       1601.604928689     -0.1778907748253      0.1424914982795     -0.1424914982795      0.1778907748253
          BPMYA.5R6.B2          20062.61277   0.0007937280626498       1.014450251327       1.000397100439       1.014450251327     0.01616550703259    0.003717072874931   -0.003717072874931    -0.01616550703259
            BPM.8R6.B2          20158.33778   0.0003949774547845       1.752558508098       1.000197547249       1.752558508098      0.0340081237085     0.02340485942624    -0.02340485942624     -0.0340081237085
            BPM.9R6.B2          20197.40279   0.0005421345602289       1.299367933207       1.000271177546       1.299367933207     0.01345851942089     0.01284503608375    -0.01284503608375    -0.01345851942089
           BPM.10R6.B2           20237.8658   0.0004512771657255       1.613079841627       1.000225714981       1.613079841627    0.008367471450505     0.01520103404685    -0.01520103404685   -0.008367471450505
           BPM.11R6.B2          20289.70451   0.0004949880662005       1.080846383129       1.000247585951       1.080846383129      0.0275134056574     0.03162075136347    -0.03162075136347     -0.0275134056574
           BPM.12R6.B2          20344.42803   0.0003165437026627       1.639722985439       1.000158309436       1.639722985439      0.0335491069447     0.01610701908624    -0.01610701908624     -0.0335491069447
           BPM.13R6.B2          20397.87654   0.0005396276719905      0.9164431166859       1.000269923084      0.9164431166859     0.01050876006214    0.006770749572219   -0.006770749572219    -0.01050876006214
           BPM.14R6.B2          20451.32506   0.0005145271047202      0.9293799476053       1.000257362872      0.9293799476053     0.01189949731133    0.007650646749475   -0.007650646749475    -0.01189949731133
           BPM.15R6.B2          20504.77357   0.0006339464145927        1.17000064687       1.000317123995        1.17000064687      0.0292187185555     0.01829697153148    -0.01829697153148     -0.0292187185555
           BPM.16R6.B2          20558.22209   0.0006132523250728       1.009745168958       1.000306767264       1.009745168958     0.04106756269491     0.01707865747391    -0.01707865747391    -0.04106756269491
           BPM.17R6.B2          20611.67061   0.0006574111427693       1.081153527139       1.000328867731       1.081153527139     0.01012562141023    0.008561198889621   -0.008561198889621    -0.01012562141023
           BPM.18R6.B2          20665.11912    0.000674134504317      0.8949337715468       1.000337237769      0.8949337715468     0.01529447677592     0.00485486786947    -0.00485486786947    -0.01529447677592
           BPM.19R6.B2          20718.56764   0.0007257530709907       0.930398595994       1.000363074174       0.930398595994     0.02980081876563      0.0170988055956     -0.0170988055956    -0.02980081876563
           BPM.20R6.B2          20772.01615   0.0007836767936195      0.7927539408467       1.000392068853      0.7927539408467     0.04448830982145     0.01341642057869    -0.01341642057869    -0.04448830982145
           BPM.21R6.B2          20825.46467   0.0004633590510648        1.30408528746        1.00023176007        1.30408528746      0.0160368466872  -0.0005204611388729   0.0005204611388729     -0.0160368466872
           BPM.22R6.B2          20878.91318   0.0005126126541707       1.171209720595       1.000256404909       1.171209720595     0.01183650647224    0.009300082224874   -0.009300082224874    -0.01183650647224
           BPM.23R6.B2           20932.3617   0.0006664103709655      0.8961048943021       1.000333371817      0.8961048943021     0.02694187004255     0.01587650785059    -0.01587650785059    -0.02694187004255
           BPM.24R6.B2          20985.81022   0.0003909486358671       1.599259370666       1.000195531652       1.599259370666     0.04585542744473     0.01205321388092    -0.01205321388092    -0.04585542744473
           BPM.25R6.B2          21039.25873   0.0007093597006844      0.7490806040779       1.000354868659      0.7490806040779      0.0100163407797     0.00831522342781    -0.00831522342781     -0.0100163407797
           BPM.26R6.B2          21092.70725   0.0004098544123929       1.580332763219        1.00020499022       1.580332763219     0.01084531835906    0.006065147159321   -0.006065147159321    -0.01084531835906
           BPM.27R6.B2          21146.15576   0.0004259975291853       1.645525351865       1.000213066841       1.645525351865     0.02041316319822     0.01526243728761    -0.01526243728761    -0.02041316319822
           BPM.28R6.B2          21199.60428   0.0003758061425301       1.436143327884       1.000187956049       1.436143327884     0.04851046061115    0.004606056807884   -0.004606056807884    -0.04851046061115
           BPM.29R6.B2           21253.0528   0.0004970563998113       1.128636245128       1.000248620888       1.128636245128     0.01258663126185   0.0003474542454162  -0.0003474542454162    -0.01258663126185
           BPM.30R6.B2          21306.50131   0.0005883494869641       1.586263664735       1.000294304615       1.586263664735     0.01486371752329    0.005199736250365   -0.005199736250365    -0.01486371752329
           BPM.31R6.B2          21359.94983    0.000586820306036       1.028876818827        1.00029353935       1.028876818827     0.03284192800872     0.01565830162586    -0.01565830162586    -0.03284192800872
           BPM.32R6.B2          21413.39834   0.0007088418053871      0.7738038209385       1.000354609435      0.7738038209385      0.0449966042119    0.004871672580121   -0.004871672580121     -0.0449966042119
           BPM.33R6.B2          21466.84686   0.0004892505753222       1.209281359373       1.000244715087       1.209281359373    0.007778776155282    0.004450381600778   -0.004450381600778   -0.007778776155282
           BPM.34R6.B2          21520.29538   0.0005921831680692      0.8990965054609       1.000296223154      0.8990965054609      0.0149501044566    9.46618545451e-05   -9.46618545451e-05     -0.0149501044566
           BPM.33L7.B2          21573.74389   0.0005698230669391       1.196770967123       1.000285033353       1.196770967123     0.02586500326946     0.01193495351882    -0.01193495351882    -0.02586500326946
           BPM.32L7.B2          21627.19241   0.0005644765836251       1.032220847893       1.000282357836       1.032220847893     0.04456242533341  -0.0003702080604835   0.0003702080604835    -0.04456242533341
           BPM.31L7.B2          21680.64092   0.0006734563524183      0.8761736931806       1.000336898351      0.8761736931806     0.01397708051125    0.003710695154665   -0.003710695154665    -0.01397708051125
           BPM.30L7.B2          21734.08944    0.000575482732629      0.9212814489598       1.000287865619      0.9212814489598     0.01514945281859    0.005694892792711   -0.005694892792711    -0.01514945281859
           BPM.29L7.B2          21787.53795   0.0006431121203248      0.7657728629082       1.000321711241      0.7657728629082     0.03350125793911     0.01098179902167    -0.01098179902167    -0.03350125793911
           BPM.28L7.B2          21840.98647   0.0003989861925554       1.219568736735       1.000199552812       1.219568736735     0.04087749897523   -0.004425471539159    0.004425471539159    -0.04087749897523
           BPM.27L7.B2          21894.43499   0.0005792483073764       1.261854794489       1.000289750038       1.261854794489     0.01256268371971   0.0005253290315147  -0.0005253290315147    -0.01256268371971
           BPM.26L7.B2           21947.8835   0.0006092550289938       1.118965162538       1.000304766782       1.118965162538     0.01501436829898   -0.002160823063753    0.002160823063753    -0.01501436829898
           BPM.25L7.B2          22001.33202    0.000485859740848       1.015322241429       1.000243018429       1.015322241429     0.03472094882483     0.01783813386259    -0.01783813386259    -0.03472094882483
           BPM.24L7.B2          22054.78053   0.0006101361757228       1.067167534298       1.000305207759       1.067167534298     0.04278236406505   -0.007897818552851    0.007897818552851    -0.04278236406505
           BPM.23L7.B2          22108.22905   0.0004176119929293       1.582801932873       1.000208871419       1.582801932873     0.01231923617992    -0.01105532114494     0.01105532114494    -0.01231923617992
           BPM.22L7.B2          22161.67757   0.0004310924853395       1.688836127565       1.000215615958       1.688836127565     0.01016993047529   -0.002063456807928    0.002063456807928    -0.01016993047529
           BPM.21L7.B2          22215.12608   0.0005431213131817       1.355657242929       1.000271671324       1.355657242929     0.03110781496423     0.01101179542115    -0.01101179542115    -0.03110781496423
           BPM.20L7.B2           22268.5746   0.0004971642250841       1.087193896193       1.000248674841       1.087193896193     0.04176667128867     -0.0137629978322      0.0137629978322    -0.04176667128867
           BPM.19L7.B2          22322.02311   0.0006042570580154       1.004307489109        1.00030226552       1.004307489109     0.01333584487024   -0.009093417236109    0.009093417236109    -0.01333584487024
           BPM.18L7.B2          22375.47163   0.0007776759235223       1.017410154423       1.000389064901       1.017410154423     0.01559449296974   -0.006246046619303    0.006246046619303    -0.01559449296974
           BPM.17L7.B2          22428.92015   0.0003867683074409        1.38490230544       1.000193440268        1.38490230544      0.0333896694086     0.01168969768925    -0.01168969768925     -0.0333896694086
           BPM.16L7.B2          22482.36866   0.0006137814134807       0.868008478311       1.000307032052       0.868008478311     0.04179424503171    -0.01912292239693     0.01912292239693    -0.04179424503171
           BPM.15L7.B2          22535.81718   0.0004678968707073       1.183403578171       1.000234030565       1.183403578171    0.009567487510216    -0.01162393542895     0.01162393542895   -0.009567487510216
           BPM.14L7.B2          22589.26569   0.0005692689096254      0.9446459370792       1.000284756038      0.9446459370792   0.0003202631793121     -0.0186536808671      0.0186536808671  -0.0003202631793121
           BPM.13L7.B2          22642.71421   0.0004280469256368       1.305028831893       1.000214092196       1.305028831893     0.02650566162257    0.004477832849796   -0.004477832849796    -0.02650566162257
           BPM.12L7.B2          22696.16273   0.0006246650003268      0.9978312874882       1.000312478904      0.9978312874882     0.03891262058106    -0.02185381344717     0.02185381344717    -0.03891262058106
           BPM.11L7.B2          22749.61124   0.0003080522141528       1.544580930293       1.000154061702       1.544580930293    0.007859932391705    -0.01638398311656     0.01638398311656   -0.007859932391705
           BPM.10L7.B2          22802.39195   0.0006378911640386       1.389886978376       1.000319098253       1.389886978376     0.01601305700333   0.0004738424480507  -0.0004738424480507    -0.01601305700333
            BPM.9L7.B2          22841.45696   0.0004489241668088       1.278502015049       1.000224537687       1.278502015049     0.02301685720937    0.007622868937076   -0.007622868937076    -0.02301685720937
            BPM.8L7.B2          22881.91997   -0.000412566341456                   -1      0.9997937806365                   -1     0.03754506417416  -0.0009016487320636   0.0009016487320636    -0.03754506417416
            BPM.7L7.B2          22920.98398  -5.623002413668e-05                   -1      0.9999718861736                   -1     0.02799582839359    0.004500954334498   -0.004500954334498    -0.02799582839359
           BPMR.6L7.B2          22955.80198    0.005772336978786       1.290519940996       1.002898723852       1.290519940996     0.03210878111662     0.08933286481178    -0.08933286481178    -0.03210878111662
          BPMWC.6L7.B2          22967.98048   0.0002952653041115       2.813992746873       1.000147665353       2.813992746873      0.0117416961289   -0.001246646873565    0.001246646873565     -0.0117416961289
          BPMWE.5L7.B2          23045.03448   0.0001179320956027       31.04501261565       1.000058971264       31.04501261565   -0.008913371618433    -0.08707121318866     0.08707121318866    0.008913371618433
           BPMW.5L7.B2          23068.23948   0.0005638727672582       2.755766483634       1.000282055672       2.755766483634     0.01747730125108     0.01201781104362    -0.01201781104362    -0.01747730125108
          BPMWE.4L7.B2          23103.32448    0.001372498140077       2.495114090159       1.000686956286       2.495114090159     0.01259622131377   -0.009279401763957    0.009279401763957    -0.01259622131377
           BPMW.4L7.B2          23131.42948   0.0004361349497903       1.718826843074       1.000218138831       1.718826843074     0.03449718741231     0.03332319708149    -0.03332319708149    -0.03449718741231
           BPMW.4R7.B2          23247.47648   0.0004560018450417        3.84765714744       1.000228078929        3.84765714744     0.06827921728585     0.02826755257129    -0.02826755257129    -0.06827921728585
          BPMWE.4R7.B2          23275.58148  -0.0004998650169288                   -1      0.9997501611519                   -1     0.01091723947504    -0.01684424312903     0.01684424312903    -0.01091723947504
           BPMW.5R7.B2          23310.66648  -0.0002289834749243                   -1      0.9998855279213                   -1    -0.02137625955235     0.04084485170753    -0.04084485170753     0.02137625955235
          BPMWE.5R7.B2          23333.87148   0.0006803205726266       1.298077265969       1.000340333948       1.298077265969     0.01366436572891     0.01153700138194    -0.01153700138194    -0.01366436572891
            BPM.6R7.B2          23413.01098   0.0009976688317812      0.9152781473271        1.00049920798      0.9152781473271     0.00728522157897     0.05363218362762    -0.05363218362762    -0.00728522157897
          BPM_A.7R7.B2          23451.04698   0.0009782093466429      0.8064854326687       1.000489463801      0.8064854326687     0.01522238129528     0.04432045271018    -0.04432045271018    -0.01522238129528
            BPM.8R7.B2          23490.11099   0.0002099647377412       3.039371328541       1.000104998904       3.039371328541    0.004405271812599    0.008955495059833   -0.008955495059833   -0.004405271812599
            BPM.9R7.B2            23529.176    0.000458662913337       1.106401679658       1.000229410376       1.106401679658    -0.01438230465558    0.007519953259892   -0.007519953259892     0.01438230465558
           BPM.10R7.B2          23569.63902   0.0006435416013753       1.027917612953       1.000321926189       1.027917612953    -0.04014193138367     0.02053389439378    -0.02053389439378     0.04014193138367
