@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/eng/sl/lintrack/miniconda2/bin/python '/afs/cern.ch/eng/sl/lintrack/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/twiss.dat' '--files=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds' '--output=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Results/b2_3files_12percent_30cm_beforecorrection' '--tbtana=SUSSIX' '--bpmu=mm' '--useerrorofmean=false' '--lhcphase=0' '--errordefs=/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/models/LHCB2/LHCB2_30cm_noknowledge/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/nfs/cs-ccr-nfsop/nfs2/vol1/u1/lhcop"
@ Date %s "28. April 2022, 00:32:15"
@ Q1 %le 0.2799881659850902
@ Q2 %le 0.3099859594100752
@ RMSbetabeat %le 0.043996582711582084
@ RescalingFactor %le 0.9716334740724579
@ FILES %s "/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_23_32_100-1_6600/Beam2@Turn@2022_04_27@22_23_32_100.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_24_53_620-1_6600/Beam2@Turn@2022_04_27@22_24_53_620.sdds.liny,/user/slops/data/LHC_DATA/OP_DATA/Betabeat/2022-04-27/LHCB2/Measurements/Beam2@Turn@2022_04_27@22_27_44_180-1_6600/Beam2@Turn@2022_04_27@22_27_44_180.sdds.liny"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            BETYPHASE         BETYSTDPHASE
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.20L6.B2"          18936.72138                    3       46.40549611303       3.485750830314          51.27768329          43.20948802       45.08909014172      0.9920416753279
         "BPM.19L6.B2"           18990.1699                    3       108.7494114333       9.043288162627          89.66278405          43.36944702       105.6645061717       1.065784206675
         "BPM.18L6.B2"          19043.61841                    3       27.49807809605       2.191108097356           32.4456755          43.55616873       26.71807309301      0.6353749772078
         "BPM.17L6.B2"          19097.06693                    3       277.2819788707       19.74493716293          339.5546918          43.64797079       269.4164582588       1.266720269454
         "BPM.16L6.B2"          19150.51545                    3        53.2867423323       3.836301254703          51.28823414          43.70946447       51.77516854025      0.2425391256538
         "BPM.15L6.B2"          19203.96396                    3       107.3511852176       8.910021521404          89.67689512          43.86937798       104.3060503164        0.84957649217
         "BPM.14L6.B2"          19257.41248                    3       26.80300240259       2.119556024854          32.43512562           44.0561315       26.04272756489      0.5639046669167
         "BPM.13L6.B2"          19310.86099                    3       280.9643728145       20.02601776873          339.5405679          44.14795256       272.9944772007       1.491684291784
         "BPM.12L6.B2"          19364.30951                    3       68.35249667177       4.966717056426          66.48460733          44.20169109       66.41353306745      0.8493368207764
         "BPM.11L6.B2"          19417.75802                    3       150.0009231966        11.8520271035          120.4426835          44.31221705       145.7458933902      0.3832221397644
         "BPM.10L6.B2"          19469.59674                    3       23.95671197405       2.095727673621          24.01226971          44.49355687       23.27718236926      0.7758243839103
          "BPM.9L6.B2"          19508.66175                    3       150.0437571284       10.96024406496          199.3132596          44.60005567       145.7875658929      0.6208835992103
          "BPM.8L6.B2"          19549.12476                    3       17.60639620357        1.26693786558          19.55902665          44.69466442       17.10697355751      0.1587879994728
        "BPMYB.5L6.B2"          19646.21277                    3         579.86238982       47.91634001179           617.778535          44.96774408       563.4134919452        4.46577198018
        "BPMYA.4L6.B2"          19682.61277                    3       194.3186568829       16.01471616858          216.6662916          44.98269225       188.8066414992       2.315658339987
        "BPMSA.4L6.B2"          19810.82827                    3       97.41862579718       7.200317793052          133.0352022          45.12852092       94.65518308618       1.745367488134
       "BPMSX.A4R6.B2"          19995.52327                    3       524.4240865859       39.10667484868          508.6118564          45.25418095       509.5478675684        2.15130096509
       "BPMSX.B4R6.B2"          19996.10827                    3       542.1833839098       40.39135923607          510.6762208          45.25436363       526.8034994538       0.888318287025
        "BPMYB.4R6.B2"          20026.21277                    3       664.5201826551       50.09128324826          624.3662363           45.2628528       645.6702861226       4.022533079024
        "BPMYA.5R6.B2"          20062.61277                    3       225.6995976165       17.30338742966          200.4559313          45.27858829       219.2972974661       1.602580276377
          "BPM.8R6.B2"          20158.33778                    3       198.2107907549       16.58472240961          160.2200939          45.37417782       192.5882487722       2.367127427594
          "BPM.9R6.B2"          20197.40279                    3       12.34791718729        1.12916894302          13.83871094          45.51469498       11.99767380511      0.5442726693734
         "BPM.10R6.B2"           20237.8658                    3       177.7710491245       12.96053503913          165.7302278          45.72095123       172.7283789286       1.468152974917
         "BPM.11R6.B2"          20289.70451                    3       40.67928546723       3.262853559371          33.61651743          45.82770757       39.52534650468      0.1519385495538
         "BPM.12R6.B2"          20344.42803                    3       175.5483720177       14.45811595962          169.2725956          45.96927467       170.5686419541      0.9060252320419
         "BPM.13R6.B2"          20397.87654                    3       24.21480010248       1.790534641047            32.086054          46.08701017       23.52791639576      0.1287590865901
         "BPM.14R6.B2"          20451.32506                    3       181.3060550392       13.23561955276          171.5536723          46.22727036       176.1629558944       1.155500933442
         "BPM.15R6.B2"          20504.77357                    3       43.44652007208       3.595445902581          34.03222166          46.33991515       42.21409341591      0.7270713462479
         "BPM.16R6.B2"          20558.22209                    3       177.7037471638       14.57270350459          170.8759351          46.47509355        172.662946383      0.7060260930383
         "BPM.17R6.B2"          20611.67061                    3       23.13545595156       2.014695200277          32.09884241          46.59210934       22.47921522839       1.052180217079
         "BPM.18R6.B2"          20665.11912                    3       182.6699770422       13.42886478346          171.8647381           46.7322076       177.4881801705       1.562338682728
         "BPM.19R6.B2"          20718.56764                    3       43.32992391398       3.612380282323          34.03493659          46.84472372       42.10083448255      0.7784696204563
         "BPM.20R6.B2"          20772.01615                    3       173.0679514249       14.14770905522          170.5658263          46.98005938       168.1586548102      0.7502765953938
         "BPM.21R6.B2"          20825.46467                    3       24.76797723683       1.822748868476          32.09800119          47.09720791       24.06538376269       0.214126064218
         "BPM.22R6.B2"          20878.91318                    3        182.460545101       13.37769283343          172.1735898          47.23713595       177.2847660246      0.1287611663683
         "BPM.23R6.B2"           20932.3617                    3       40.72952629808       3.384087895749          32.10767498           47.3535532       39.57414113449       0.591071318659
         "BPM.24R6.B2"          20985.81022                    3       169.6066649047       13.70325140694          172.1834282          47.49349132       164.7954926632      0.3568683890519
         "BPM.25R6.B2"          21039.25873                    3       26.76997923367       1.969545992223           32.1130963          47.60989243       26.01059577312      0.3488469275994
         "BPM.26R6.B2"          21092.70725                    3       195.0782134976       14.51612055586           172.171378          47.74982105       189.5445693561       1.123795324022
         "BPM.27R6.B2"          21146.15576                    3       39.33347997435         3.2440565381          32.10779235          47.86623896       38.21772325323      0.1024112488104
         "BPM.28R6.B2"          21199.60428                    3       151.9603189924       12.26361840587          172.1855635          48.00617553       147.6496799665       1.697858644979
         "BPM.29R6.B2"           21253.0528                    3       23.65745234025       1.711343520094          32.11294526           48.1225761       22.98638368551      0.1987788650597
         "BPM.30R6.B2"          21306.50131                    3       202.9607999911       15.26240000373          172.1693327          48.26250631       197.2034961257      0.8652214089843
         "BPM.31R6.B2"          21359.94983                    3       40.76048260069       3.390052132617           32.1079761          48.37892466       39.60425086215      0.2346480978325
         "BPM.32R6.B2"          21413.39834                    3       165.3360526116       13.12149194548          172.1875058           48.5188596       160.6461139057       1.272834492295
         "BPM.33R6.B2"          21466.84686                    3       24.57670435771       1.793249899912          32.11272995          48.63525984       23.87953314709      0.3701719672795
         "BPM.34R6.B2"          21520.29538                    3       205.0284407686       15.72851664406          172.1675059          48.77519171       199.2126133204        1.95281355733
         "BPM.33L7.B2"          21573.74389                    3       39.89286941963        3.34119738079          32.10822159          48.89161028       38.76123617214       0.332747690863
         "BPM.32L7.B2"          21627.19241                    3       145.1758255434       11.36747702747          172.1892056          49.03154353       141.0577503691        1.01583892473
         "BPM.31L7.B2"          21680.64092                    3       27.61426483158        2.09487083907          32.11245584          49.14794368        26.8309691767      0.7085195552452
         "BPM.30L7.B2"          21734.08944                    3       213.9709043207       16.52557190551          172.1659438          49.28787724       207.9013324011       1.034554043856
         "BPM.29L7.B2"          21787.53795                    3        41.9517016368       3.540140894144          32.10852258          49.40429578       40.76168914621      0.4835150653562
         "BPM.28L7.B2"          21840.98647                    3       142.6186799007       10.98288015666            172.19062          49.54422735        138.573061128         0.4857712535
         "BPM.27L7.B2"          21894.43499                    3       28.56543687682       2.037130468701          32.11212988          49.66062763       27.75512949468      0.2114023397222
         "BPM.26L7.B2"           21947.8835                    3         227.44014255       17.77418642455          172.1646861          49.80056287       220.9884933106      0.7408080902051
         "BPM.25L7.B2"          22001.33202                    3       37.66901575392       3.217397937992          32.10887144          49.91698116       36.60044484629      0.6478958319269
         "BPM.24L7.B2"          22054.78053                    3       135.5841276301       10.34336298335          172.1917131          50.05691107       131.7381177284      0.9522116747198
         "BPM.23L7.B2"          22108.22905                    3        28.3247806257        2.05997161173          32.11176033          50.17331172       27.52132112123       0.440068055508
         "BPM.22L7.B2"          22161.67757                    3       228.8189544592       18.10696882398          172.1637646          50.31324859       222.3281199827      0.8194654091183
         "BPM.21L7.B2"          22215.12608                    3       38.27398028077       3.253590895604          32.10925934          50.42966639       37.18829850326      0.5899081128229
         "BPM.20L7.B2"           22268.5746                    3       130.9638127987       9.825192437742          170.5055709          50.57050158       127.2488547627      0.5251194670429
         "BPM.19L7.B2"          22322.02311                    3       31.75117943353       2.256418240142          34.03507074          50.68355903       30.85050830337     0.01412245679565
         "BPM.18L7.B2"          22375.47163                    3       225.0470410787       17.93037295658          171.9308898          50.81817505       218.6633113565       1.305457019531
         "BPM.17L7.B2"          22428.92015                    3       34.86810807569       2.965755135819          32.09189674          50.93476461        33.8790094393      0.5645857151859
         "BPM.16L7.B2"          22482.36866                    3       131.9208375072       9.869820302872          170.8276799          51.07546899       128.1786863121      0.8354172905928
         "BPM.15L7.B2"          22535.81718                    3        32.4327411451       2.486793392312          34.05055276          51.18836629        31.5126979614      0.9061761317613
         "BPM.14L7.B2"          22589.26569                    3       221.5537028036       17.69080876538          171.6077132          51.32311056       215.2690154444      0.5958533969799
         "BPM.13L7.B2"          22642.71421                    3       35.33073506212       2.995312837313          32.07831026          51.43986529       34.32851497232      0.5468127580464
         "BPM.12L7.B2"          22696.16273                    3       127.6206417855       9.534682511076          171.8066516          51.58007514       124.0005458516       1.054284636961
         "BPM.11L7.B2"          22749.61124                    3        30.5356617345       2.255547750547          30.89760233          51.69941765        29.6695041577      0.5474889078972
         "BPM.10L7.B2"          22802.39195                    3       217.0421083781       17.61178031601          172.3725654          51.83994619       210.8853063113       1.203043186975
          "BPM.9L7.B2"          22841.45696                    3       70.48728144014       5.932732440935          57.81305962          51.89967432       68.48783036415      0.7257167522465
          "BPM.8L7.B2"          22881.91997                    3       180.1254688763        14.8825785248          178.2028929          51.97280353       175.0159262984       1.743706584566
          "BPM.7L7.B2"          22920.98398                    3       51.50702508438       4.220092426462          66.14110309          52.02792827       50.04588245974       1.228677791127
         "BPMR.6L7.B2"          22955.80198                    3       108.0278374101       7.987458501369          157.1520358          52.08841703        104.963496926      0.6839367023451
        "BPMWC.6L7.B2"          22967.98048                    3       110.8074405685       8.082886789446           157.508477          52.10010713       107.6642025801      0.2595039267658
        "BPMWE.5L7.B2"          23045.03448                    3       55.94277262593       4.246311680575          53.17179872          52.25941243       54.35588561342      0.6850602704257
         "BPMW.5L7.B2"          23068.23948                    3       108.1392885253       8.606520977908          93.02873852          52.31814499       105.0717636412        0.52443736226
        "BPMWE.4L7.B2"          23103.32448                    3       364.8335839998       29.79257518225          317.7955981          52.35085043       354.4844926344      0.8623030924957
         "BPMW.4L7.B2"          23131.42948                    3       448.3030298765       36.88906103568          375.6907766          52.36285378       435.5861902695      0.7425327790253
         "BPMW.4R7.B2"          23247.47648                    3       41.23046448064       3.482513798744          54.42511522          52.51354357       40.06094921602       1.150349926064
        "BPMWE.4R7.B2"          23275.58148                    3        69.1175269571       5.136017443975          93.22852232          52.58437627       67.15687663189      0.5339789601479
         "BPMW.5R7.B2"          23310.66648                    3       203.9000213425       14.97446554056          285.6412769           52.6188637       198.1159370311       2.964184386787
        "BPMWE.5R7.B2"          23333.87148                    3       199.2347894076       14.36404713675          286.2008902          52.63064964       193.5830715242       1.855897085355
          "BPM.6R7.B2"          23413.01098                    3        50.2987699032       3.918497163551           45.0630069          52.75336039       48.87196288678       1.125237813495
        "BPM_A.7R7.B2"          23451.04698                    3       172.4406272259       14.06144945386           134.310283          52.84465299       167.5491149442       1.129179014805
          "BPM.8R7.B2"          23490.11099                    3       64.20351146273       5.367754424856          55.70090243          52.91423419       62.38227625589     0.07230340479382
          "BPM.9R7.B2"            23529.176                    3       160.0516574644       12.99603984387          161.9314881           52.9869721       155.5115502953      0.1228748373828
         "BPM.10R7.B2"          23569.63902                    3        34.0636644968       2.668519276594          45.95945313           53.0593473       33.09743569302      0.6534452192104
         "BPM.11R7.B2"          23622.41973                    3       157.6196004059       11.19586516866           180.782994          53.16842175       153.1484799501      0.6630376906643
         "BPM.12R7.B2"          23677.14324                    3       37.49860966889       2.938560367015           31.0175383          53.28923339       36.43493286056      0.4889639015407
         "BPM.13R7.B2"          23730.59176                    3       183.2743549909       15.37419215303          172.7335646          53.43218003       178.0754719463       1.506277203172
         "BPM.14R7.B2"          23784.04027                    3       24.79643127787       1.901193823677           32.1556089          53.54823931       24.09303966376     0.07342759693561
         "BPM.15R7.B2"          23837.48879                    3       161.0986036431       11.51337477616          169.8809261          53.68929139       156.5288555427       0.957890247195
         "BPM.16R7.B2"          23890.93731                    3       44.80239812028       3.519163673258          33.99222551          53.80268702       43.53152366844      0.2938313289883
         "BPM.17R7.B2"          23944.38582                    3       200.5819087085       16.74900544444          172.5592484          53.93708879       194.8920396507      0.9933408217367
         "BPM.18R7.B2"          23997.83434                    3        23.2626807675       1.813759631061          32.13102867          54.05333075       22.60282091401      0.3660040106324
         "BPM.19R7.B2"          24051.28285                    3       170.2822392272       12.15622850888          170.1953478          54.19427718       165.4519516863      0.5077314722285
         "BPM.20R7.B2"          24104.73137                    3        43.7005273393       3.445403985735          34.01500451          54.30749982       42.46087915918       0.264816199152
         "BPM.21R7.B2"          24158.17989                    3       191.9793240457       16.03766978846           172.242539          54.44200622       186.5335476429       1.307969486517
         "BPM.22R7.B2"           24211.6284                    3       23.82498130586       1.895939819269          32.11007294           54.5584258       23.14911464105      0.5660485016671
         "BPM.23R7.B2"          24265.07692                    3       171.7974816974       12.29101899096          172.2010784          54.69834689       166.9242120927      0.6124026792619
         "BPM.24R7.B2"          24318.52543                    3       43.54491911841       3.463810516932           32.1104033          54.81474667       42.30970058996      0.3226164144557
         "BPM.25R7.B2"          24371.97395                    3       179.1587838868       14.90485491923          172.1550945          54.95469244       174.0766064839       1.385404499514
         "BPM.26R7.B2"          24425.42246                    3        24.5798999187       1.914892504845          32.11076397           55.0711105       23.88262935667       0.519138232748
         "BPM.27R7.B2"          24478.87098                    3       191.1230076191       13.75157364042          172.2003808          55.21102991       185.7014944058      0.4396996039707
         "BPM.28R7.B2"           24532.3195                    3       46.42048244466       3.729167991205          32.10971457          55.32743151       45.10370284899      0.2620857865579
         "BPM.29R7.B2"          24585.76801                    3       180.3616053405        14.9201753922          172.1560796          55.46737879       175.2454521408       1.438316421196
         "BPM.30R7.B2"          24639.21653                    3       23.25111537979        1.73846778613          32.11144604          55.58379492       22.59155282775      0.2543811149864
         "BPM.31R7.B2"          24692.66504                    3       188.9883293147       13.80472474645          172.1991144            55.723713       183.6272786471       1.630314354037
         "BPM.32R7.B2"          24746.11356                    3       45.49584196119       3.712174435792          32.10904349          55.84011662       44.20525643291      0.4569989598484
         "BPM.33R7.B2"          24799.56208                    3       163.2418239303        13.3988825642          172.1576192          55.98006505       158.6112946724       1.350776095346
         "BPM.34R7.B2"          24853.01059                    3        23.0703948813       1.749515686854          32.11210187          56.09647908       22.41596060989      0.4529871950961
         "BPM.33L8.B2"          24906.45911                    3        208.327973971       15.54299881967          172.1973114           56.2363962       202.4182656089       2.885920518622
         "BPM.32L8.B2"          24959.90762                    3       42.12864099844       3.450305911351          32.10840708          56.35280199        40.9336064546      0.2006578574112
         "BPM.31L8.B2"          25013.35614                    3       148.2618704592       12.20195640898          172.1596742          56.49275117       144.0560649446       2.273139592459
         "BPM.30L8.B2"          25066.80466                    3       24.55399854199       1.779515495529          32.11271482          56.60916299       23.85749009048     0.06555772764529
         "BPM.29L8.B2"          25120.25317                    3        207.129530703       15.38217436211          172.1950174          56.74907955       201.2540068275      0.9411125994682
         "BPM.28L8.B2"          25173.70169                    3       38.84117494521       3.269036865235          32.10782147           56.8654876       37.73936445172      0.6506101263763
         "BPM.27L8.B2"           25227.1502                    3       154.7559685902        12.3865647848          172.1621926          57.00543713       150.3661037653      0.5669278133946
         "BPM.26L8.B2"          25280.59872                    3       24.34857136863       1.800970644055          32.11326936          57.12184667       23.65786008985       0.424447712971
         "BPM.25L8.B2"          25334.04723                    3       214.9798600637       16.13815568736          172.1922906           57.2617631        208.881601193      0.5773444173545
         "BPM.24L8.B2"          25387.49575                    3       39.33528311802        3.32684605373          32.10730152          57.37817342       38.21945782759      0.6391093337146
         "BPM.23L8.B2"          25440.94427                    3       138.2791627865       11.06896341412          172.1651104          57.51812288       134.3567583975       1.707760520323
         "BPM.22L8.B2"          25494.39278                    3       27.11674487745       1.936306959056          32.11375142          57.63453014       26.34753695546     0.06116063061538
         "BPM.21L8.B2"           25547.8413                    3       221.0294108344       16.82369640906          172.1892002          57.77444685        214.759522874      0.9777681516627
         "BPM.20L8.B2"          25601.28981                    3       41.55973937856       3.567839251237          34.03320244          57.88683832       40.38080351078       0.858777300306
         "BPM.19L8.B2"          25654.73833                    3       130.8245208087       10.48861698156          170.2429419          58.02235055       127.1133659635       1.995658344328
         "BPM.18L8.B2"          25708.18685                    3       28.19816023667       2.089605224991          32.10167538          58.13962753       27.39827544591      0.5586645954659
         "BPM.17L8.B2"          25761.63536                    3       210.6817220534       16.17079622409          172.4942639          58.27936597       204.7054670424       1.529462929589
         "BPM.16L8.B2"          25815.08388                    3       39.90248191312        3.42445536944          34.02823082          58.39164729       38.77055796384      0.8012388655387
         "BPM.15L8.B2"          25868.53239                    3       133.8110217855       10.49424196435          169.9400569          58.52733477       130.0152574633      0.6236929945495
         "BPM.14L8.B2"          25921.98091                    3       27.65254879402       2.003586009415          32.10851147          58.64472503        26.8681392785      0.3724593496096
         "BPM.13L8.B2"          25975.42943                    3       224.9610592551       17.27643546151          172.7946769          58.78427646       218.5797005358      0.4122043021915
         "BPM.12L8.B2"          26028.87794                    3       45.98041938848         3.9083186056          38.81664027          58.88807366        44.6761221552      0.7641072627717
         "BPM.11L8.B2"          26082.32646                    3       145.5123361812       11.57676292994          173.8290425          59.01083344       141.3846602175      0.1697146040107
         "BPM.10L8.B2"          26134.16517                    3       16.73350806402       1.197627312505          18.25199389          59.17255601        16.2588461437      0.1521272891814
          "BPM.9L8.B2"          26173.23018                    3       200.6856877043       16.12426984295             152.4709          59.32452936       194.9928701263       1.693068554102
          "BPM.8L8.B2"          26213.69319                    3       36.36485301277        3.05058125026          31.56344171          59.40931023       35.33331899782      0.2463121524901
          "BPM.7L8.B2"           26252.7592                    3       64.02755969539       5.040520930098           90.6215997          59.55783562       62.21139393172       1.292894224003
          "BPM.6L8.B2"           26285.2282                    3       37.57671460864       3.085086386301          41.75582265          59.64926181        36.5108919413       1.495058598908
       "BPMWI.A5L8.B2"           26347.1487                    3       325.7241087589       24.73402845088          270.6883357          59.73765363       316.4847728003       6.167543264573
        "BPMYB.4L8.B2"           26366.4142                    3       252.1850878164       18.73716911557           212.824361          59.75044222       245.0314437444      0.9803478999279
        "BPMWB.4L8.B2"           26395.6867                    3       426.8821886728       33.70779604926          375.7503348          59.76823975       414.7730265649       9.543125501852
        "BPMSX.4L8.B2"           26441.0987                    3       1029.117383934       78.89617780806          852.7352991          59.78102181       999.9248606532       4.770140608095
         "BPMS.2L8.B2"           26478.9502                    3       355.8031046186       27.58142859984          292.7172429          59.79133851       345.7102607821       1.780817238328
        "BPMSW.1L8.B2"           26488.8842                    3       284.7649194887       22.21232424539          235.1703806          59.79667029       276.6870941973        1.74504242703
        "BPMSW.1R8.B2"           26532.0742                    3       299.7755555385       22.61977221988          235.1860532          60.26727497        291.271965807      0.4353423767403
         "BPMS.2R8.B2"           26542.0082                    3       1027.609028187       77.94731336466           784.346007          60.27140765       998.4593469909       3.850819419269
        "BPMSX.4R8.B2"           26579.9797                    3       625.1255787821        48.2186934114           499.930995          60.28048124       607.3931825195       6.001463101179
        "BPMWI.4R8.B2"           26625.1677                    3       549.9722307601       42.75162315035          430.3973193          60.29601021       534.3714467107       1.094560319748
        "BPMYB.4R8.B2"           26654.5442                    3         404.66663927       32.01387550309          322.1039828          60.30762486       393.1878333518       3.347177359092
